CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
277	Rozendaal	5	300,00	0,00	0,00	5,67	0,00	145,00	22,20	0,00	1,00	28,50	1.754,00	104,76	0,00	0,00	0,00	405,00	1,00	0,00	0,00	613,60	0,00	113,00	30,00	690,00	30,00	20,10	32,00	681,40	0,00	1,00	1,00	11,00	11,00	1,00	0,00	0,00	0,00	0,00	2.791,00	2.791,00	17.150.000,00	17.150.000,00	426.000.000,00	1,00	0,00	0,00	0,00	715,00	715,00
279	Scherpenzeel	5	1.405,00	0,00	0,00	62,33	56,00	1.293,00	0,00	0,00	1,00	663,80	10.386,00	366,84	0,00	0,00	0,00	2.384,00	2,00	1.211,40	0,00	0,00	19,00	398,00	1.650,00	9.310,00	2.300,00	1.345,22	179,00	4.100,28	285,74	25,00	25,00	54,00	54,00	3,00	0,00	0,00	0,00	0,00	1.379,00	1.379,00	115.850.000,00	107.800.000,00	1.299.600.000,00	1,00	0,00	0,00	0,00	4.362,00	4.362,00
281	Tiel	5	5.140,00	2.802,00	2.802,00	976,33	501,00	7.494,00	0,00	0,00	2,00	4.211,30	42.604,00	1.047,76	0,00	0,00	0,00	7.767,00	3,00	5.959,60	2.340,78	1.626,40	167,00	7.163,00	37.850,00	47.610,00	43.660,00	16.883,71	1.292,76	28.047,20	3.802,85	82,00	89,38	228,00	246,24	268,00	0,00	14,00	0,00	0,00	3.545,64	3.283,00	773.500.000,00	742.350.000,00	4.574.000.000,00	1,00	0,00	0,00	0,00	18.887,00	20.397,96
285	Voorst	5	3.555,00	674,00	0,00	253,33	121,00	2.980,00	0,00	0,00	3,00	1.743,00	25.215,00	1.349,10	0,00	0,00	0,00	4.869,00	17,00	2.228,50	1.169,48	288,00	23,00	1.000,00	5.610,00	18.630,00	6.920,00	4.783,01	2.399,00	6.861,01	130,83	124,00	124,00	143,00	143,00	354,00	0,00	0,00	0,00	0,00	12.293,00	12.293,00	464.100.000,00	401.100.000,00	3.645.200.000,00	1,00	0,00	0,00	0,00	11.570,00	11.570,00
289	Wageningen	5	4.545,00	2.670,00	2.670,00	608,67	251,00	14.697,00	0,00	0,00	1,00	2.901,80	40.960,00	868,40	0,00	0,00	0,00	5.880,00	2,00	1.804,00	392,04	1.608,00	55,00	6.203,00	35.730,00	42.920,00	39.670,00	11.176,66	883,00	45.111,30	1.186,45	20,00	20,00	145,00	145,00	198,00	0,00	9,00	0,00	0,00	3.038,00	3.038,00	714.700.000,00	690.900.000,00	5.017.200.000,00	1,00	0,00	0,00	0,00	20.982,00	20.982,00
1960	West Betuwe	5	8.220,00	0,00	0,00	416,00	248,00	5.851,00	0,00	146,70	10,00	3.030,20	52.720,00	1.515,80	0,00	0,00	0,00	10.777,00	25,00	6.518,00	0,00	1.123,20	98,00	2.469,00	10.950,00	46.620,00	15.000,00	25.574,45	7.958,72	10.284,85	1.758,26	211,00	253,20	318,00	365,70	1.374,00	0,00	12,00	0,00	0,00	25.630,22	21.538,00	957.600.000,00	897.750.000,00	6.646.400.000,00	1,00	0,00	0,00	0,00	21.698,00	24.952,70
668	West Maas en Waal	5	3.110,00	836,00	0,00	173,67	93,00	2.604,00	0,00	0,00	5,00	1.616,20	20.065,00	709,10	0,00	0,00	0,00	3.492,00	13,00	2.233,50	62,28	171,20	44,00	697,00	2.210,00	17.280,00	3.310,00	5.763,42	2.401,35	3.835,69	443,96	72,00	75,60	155,00	164,30	928,00	0,00	0,00	0,00	0,00	7.972,65	7.593,00	282.100.000,00	242.200.000,00	2.537.600.000,00	1,00	0,00	0,00	0,00	8.838,00	9.368,28
293	Westervoort	5	1.535,00	0,00	0,00	313,33	123,00	2.113,00	0,00	0,00	1,00	1.515,90	15.114,00	343,16	0,00	0,00	0,00	2.754,00	1,00	1.738,60	0,00	0,00	32,00	1.581,00	4.500,00	13.600,00	5.470,00	8.294,58	430,26	7.969,77	792,95	2,00	2,06	66,00	66,66	81,00	0,00	0,00	0,00	0,00	710,03	703,00	77.700.000,00	76.300.000,00	1.678.400.000,00	1,00	0,00	0,00	0,00	6.841,00	6.909,41
296	Wijchen	5	5.275,00	0,00	0,00	680,33	250,00	5.676,00	0,00	0,00	2,00	3.236,60	41.537,00	1.687,78	0,00	0,00	0,00	7.543,00	7,00	3.796,30	441,54	1.624,80	57,00	2.381,00	31.100,00	41.640,00	34.730,00	9.119,03	1.525,10	23.385,67	944,69	76,00	76,76	263,00	263,00	358,00	0,00	5,00	0,00	0,00	6.663,98	6.598,00	639.800.000,00	617.750.000,00	5.123.600.000,00	1,00	0,00	0,00	0,00	18.634,00	18.634,00
294	Winterswijk	5	3.630,00	2.524,00	0,00	549,00	217,00	4.452,00	0,00	0,00	1,00	2.767,80	29.253,00	1.580,82	0,00	0,00	0,00	5.123,00	11,00	3.624,70	552,42	1.046,40	48,00	2.082,00	25.440,00	29.740,00	29.770,00	2.867,98	1.361,00	17.544,45	1.852,15	128,00	128,00	176,00	176,00	72,00	0,00	0,00	0,00	0,00	13.810,00	13.810,00	498.400.000,00	436.800.000,00	3.047.200.000,00	1,00	0,00	0,00	0,00	14.322,00	14.322,00
297	Zaltbommel	5	4.680,00	906,00	906,00	279,67	202,00	4.010,00	0,00	291,90	7,00	2.272,30	30.349,00	715,06	0,00	0,00	0,00	6.571,00	14,00	3.205,10	678,47	1.756,80	62,00	2.065,00	4.830,00	26.980,00	6.910,00	19.436,04	4.113,12	8.692,12	1.079,61	93,00	106,02	194,00	221,16	1.069,00	0,00	21,00	0,00	0,00	8.931,90	7.835,00	592.900.000,00	569.450.000,00	3.474.000.000,00	1,00	0,00	0,00	0,00	12.277,00	13.995,78
299	Zevenaar	5	5.120,00	0,00	0,00	746,00	392,00	6.888,00	0,00	0,00	6,00	4.607,40	45.042,00	2.368,48	0,00	0,00	0,00	7.761,00	14,00	5.935,80	403,92	1.417,60	83,00	2.621,00	22.750,00	42.150,00	28.120,00	14.607,87	3.433,00	21.825,82	1.970,07	110,00	110,00	243,00	243,00	1.393,00	0,00	6,00	0,00	0,00	9.217,00	9.217,00	662.900.000,00	645.750.000,00	4.897.600.000,00	1,00	0,00	0,00	0,00	20.926,00	20.926,00
301	Zutphen	5	6.415,00	4.318,00	4.318,00	1.359,00	622,00	9.138,00	0,00	0,00	1,00	5.083,50	48.510,00	2.078,40	0,00	0,00	0,00	8.518,00	1,00	5.049,00	1.380,90	3.948,00	138,00	4.667,00	54.250,00	54.140,00	60.420,00	15.650,21	1.385,00	40.573,04	2.553,37	44,00	44,00	235,00	235,00	203,00	0,00	28,00	0,00	0,00	4.090,00	4.090,00	665.700.000,00	631.750.000,00	5.886.000.000,00	1,00	0,00	0,00	0,00	24.165,00	24.165,00
307	Amersfoort	6	24.460,00	8.558,00	8.558,00	3.388,67	1.272,00	26.953,00	0,00	0,00	1,00	10.989,90	160.759,00	1.577,46	0,00	0,00	0,00	33.818,00	3,00	6.324,10	5.682,10	11.617,60	182,00	27.961,00	249.470,00	175.600,00	235.860,00	64.671,14	2.569,00	173.979,71	7.815,47	39,00	39,00	651,00	651,00	136,00	0,00	40,00	0,00	0,00	6.250,00	6.250,00	2.661.400.000,00	2.592.800.000,00	24.711.600.000,00	1,00	0,00	0,00	0,00	72.101,00	72.101,00
308	Baarn	6	4.305,00	2.959,00	0,00	353,33	134,00	4.395,00	0,00	0,00	1,00	1.612,50	25.008,00	1.632,52	0,00	0,00	0,00	4.748,00	5,00	1.749,20	0,00	1.234,40	20,00	2.324,00	9.040,00	22.970,00	9.360,00	5.371,30	625,00	21.127,88	589,78	15,00	15,00	113,00	113,00	48,00	0,00	0,00	0,00	0,00	3.253,00	3.253,00	292.600.000,00	284.550.000,00	4.537.600.000,00	1,00	0,00	0,00	0,00	12.875,00	12.875,00
312	Bunnik	6	2.545,00	0,00	0,00	132,00	41,00	2.227,00	0,00	0,00	3,00	514,20	16.026,00	816,44	0,00	0,00	0,00	3.468,00	3,00	247,40	0,00	0,00	16,00	1.063,00	720,00	9.620,00	710,00	4.076,84	937,38	4.800,60	0,00	32,00	32,96	84,00	84,84	68,00	0,00	0,00	0,00	0,00	3.762,78	3.689,00	233.800.000,00	220.850.000,00	2.844.800.000,00	1,00	0,00	0,00	0,00	6.858,00	6.926,58
313	Bunschoten	6	3.180,00	717,00	0,00	165,67	115,00	2.359,00	0,00	0,00	1,00	1.289,10	22.500,00	409,00	0,00	0,00	0,00	5.122,00	2,00	3.060,00	0,00	342,40	24,00	1.384,00	7.920,00	20.820,00	8.350,00	7.970,86	1.053,66	11.167,63	1.121,43	22,00	22,66	131,00	131,00	442,00	0,00	0,00	0,00	0,00	3.099,78	3.039,00	426.650.000,00	403.200.000,00	2.928.800.000,00	1,00	0,00	0,00	0,00	9.109,00	9.109,00
310	De Bilt	6	7.300,00	2.889,00	0,00	557,67	137,00	7.233,00	0,00	99,50	4,00	2.553,60	43.884,00	2.820,96	0,00	0,00	0,00	9.230,00	11,00	1.551,60	1.290,58	2.090,40	45,00	4.378,00	15.250,00	36.530,00	15.190,00	14.157,39	2.166,00	26.296,24	689,82	37,00	37,00	207,00	207,00	120,00	0,00	0,00	0,00	0,00	6.594,00	6.594,00	573.300.000,00	546.000.000,00	8.942.400.000,00	1,00	0,00	0,00	0,00	20.464,00	20.464,00
736	De Ronde Venen	6	7.965,00	0,00	0,00	405,67	149,00	6.189,00	0,00	0,00	5,00	2.490,90	45.572,00	1.859,68	0,00	0,00	0,00	8.714,00	23,00	3.692,80	0,00	1.026,40	39,00	4.381,00	7.320,00	38.250,00	6.880,00	171.897,17	17.570,25	18.282,81	936,07	70,00	94,50	243,00	323,19	1.737,00	0,00	0,00	0,00	0,00	13.447,35	9.961,00	745.500.000,00	683.200.000,00	8.104.400.000,00	1,00	0,00	0,00	0,00	20.091,00	26.721,03
317	Eemnes	6	1.760,00	0,00	0,00	79,33	25,00	1.258,00	0,00	0,00	1,00	467,40	9.598,00	372,12	0,00	0,00	0,00	1.916,00	3,00	110,20	0,00	0,00	6,00	721,00	950,00	7.710,00	970,00	3.323,67	820,91	4.295,72	102,51	12,00	12,36	49,00	49,49	267,00	0,00	0,00	0,00	0,00	3.196,09	3.103,00	144.900.000,00	136.850.000,00	1.688.800.000,00	1,00	0,00	0,00	0,00	4.326,00	4.369,26
321	Houten	6	7.095,00	0,00	0,00	526,00	206,00	6.079,00	0,00	0,00	2,00	2.251,30	50.581,00	179,14	0,00	0,00	0,00	11.131,00	9,00	1.461,90	1.356,10	1.623,20	36,00	4.927,00	36.350,00	49.630,00	36.440,00	41.107,83	3.019,50	34.271,77	472,65	45,00	56,25	223,00	258,68	408,00	0,00	0,00	0,00	0,00	6.697,80	5.490,00	786.800.000,00	765.800.000,00	8.423.600.000,00	1,00	0,00	0,00	0,00	21.487,00	24.924,92
353	IJsselstein	6	4.390,00	703,00	703,00	478,33	151,00	4.641,00	0,00	0,00	1,00	2.039,20	33.492,00	969,48	0,00	0,00	0,00	6.598,00	2,00	2.690,80	572,22	638,40	45,00	4.834,00	15.830,00	32.490,00	15.490,00	25.085,17	1.104,01	27.492,26	1.061,88	19,00	20,90	133,00	155,61	77,00	0,00	10,00	0,00	0,00	2.362,83	2.091,00	327.250.000,00	317.450.000,00	4.625.200.000,00	1,00	0,00	0,00	0,00	14.608,00	17.091,36
327	Leusden	6	4.525,00	0,00	0,00	315,33	169,00	4.427,00	0,00	104,00	2,00	1.525,30	31.467,00	1.427,98	0,00	0,00	0,00	6.207,00	4,00	1.003,30	0,00	83,20	16,00	2.126,00	13.980,00	28.980,00	14.680,00	5.112,72	957,00	17.843,61	240,96	45,00	45,00	134,00	134,00	38,00	0,00	0,00	0,00	0,00	5.852,00	5.852,00	433.300.000,00	414.400.000,00	4.902.400.000,00	1,00	0,00	0,00	0,00	13.747,00	13.747,00
331	Lopik	6	2.190,00	0,00	0,00	132,33	69,00	1.595,00	0,00	0,00	2,00	794,10	14.704,00	250,76	0,00	0,00	0,00	2.974,00	14,00	2.199,60	0,00	0,00	20,00	882,00	520,00	10.150,00	500,00	23.054,69	6.001,11	2.229,71	612,01	45,00	59,40	105,00	133,35	324,00	0,00	0,00	0,00	0,00	9.921,94	7.574,00	246.400.000,00	217.700.000,00	1.976.800.000,00	1,00	0,00	0,00	0,00	6.059,00	7.694,93
335	Montfoort	6	1.995,00	0,00	0,00	97,00	47,00	1.690,00	0,00	0,00	2,00	716,50	13.929,00	560,26	0,00	0,00	0,00	2.876,00	4,00	1.277,10	0,00	0,00	19,00	817,00	900,00	10.670,00	840,00	9.070,04	1.453,28	4.411,26	366,17	33,00	41,58	81,00	92,34	61,00	0,00	10,00	0,00	0,00	4.661,16	3.759,00	196.350.000,00	179.200.000,00	1.910.400.000,00	1,00	0,00	0,00	0,00	5.835,00	6.651,90
356	Nieuwegein	6	8.390,00	567,00	0,00	1.238,67	423,00	11.467,00	0,00	0,00	1,00	5.406,20	65.426,00	1.776,44	0,00	0,00	0,00	11.948,00	1,00	6.497,40	419,76	3.964,00	57,00	13.156,00	56.310,00	68.000,00	54.950,00	83.396,34	2.466,96	61.350,05	3.468,01	33,00	37,95	303,00	342,39	246,00	0,00	0,00	0,00	0,00	2.643,66	2.319,00	1.442.700.000,00	1.436.050.000,00	8.386.400.000,00	1,00	0,00	0,00	0,00	30.938,00	34.959,94
589	Oudewater	6	1.755,00	707,00	707,00	87,00	26,00	1.429,00	0,00	0,00	1,00	651,60	10.232,00	486,08	0,00	0,00	0,00	1.998,00	3,00	1.376,80	0,00	0,00	12,00	497,00	840,00	9.360,00	810,00	31.829,30	4.678,38	3.910,05	107,65	33,00	52,47	53,00	80,03	109,00	0,00	13,00	0,00	0,00	6.165,16	3.902,00	132.650.000,00	113.750.000,00	1.428.000.000,00	1,00	0,00	0,00	0,00	4.484,00	6.770,84
339	Renswoude	6	950,00	0,00	0,00	30,67	17,00	662,00	0,00	0,00	1,00	279,50	5.747,00	43,18	0,00	0,00	0,00	1.429,00	1,00	475,30	0,00	0,00	7,00	197,00	360,00	4.140,00	480,00	1.217,08	392,00	1.164,24	116,27	30,00	30,00	35,00	35,00	12,00	0,00	0,00	0,00	0,00	1.839,00	1.839,00	125.300.000,00	116.550.000,00	813.200.000,00	1,00	0,00	0,00	0,00	2.205,00	2.205,00
340	Rhenen	6	2.865,00	872,00	872,00	226,67	115,00	2.672,00	0,00	0,00	2,00	1.636,50	20.329,00	976,26	0,00	0,00	0,00	4.265,00	7,00	2.157,10	0,00	219,20	36,00	1.363,00	4.710,00	18.310,00	6.560,00	3.340,93	719,00	8.091,00	1.037,11	37,00	37,00	100,00	100,00	177,00	0,00	5,00	0,00	0,00	4.198,00	4.198,00	228.200.000,00	209.650.000,00	2.704.000.000,00	1,00	0,00	0,00	0,00	8.635,00	8.635,00
342	Soest	6	7.570,00	1.926,00	0,00	630,00	276,00	7.232,00	0,00	0,00	2,00	2.920,80	47.439,00	2.561,66	0,00	0,00	0,00	9.166,00	4,00	3.876,10	581,28	1.087,20	22,00	6.364,00	26.020,00	45.120,00	26.390,00	4.107,36	402,00	32.208,58	2.544,17	23,00	23,00	249,00	249,00	18,00	0,00	0,00	0,00	0,00	4.625,00	4.625,00	753.550.000,00	745.500.000,00	7.207.200.000,00	1,00	0,00	0,00	0,00	21.792,00	21.792,00
1904	Stichtse Vecht	6	10.070,00	1.520,00	0,00	693,00	214,00	9.743,00	0,00	0,00	7,00	4.044,70	65.771,00	2.460,74	0,00	0,00	0,00	13.245,00	18,00	4.972,90	277,20	2.800,80	22,00	7.245,00	20.300,00	55.140,00	19.350,00	184.218,90	15.725,08	35.522,71	1.803,17	62,00	93,62	279,00	343,17	1.073,00	0,00	0,00	0,00	0,00	13.643,36	9.608,00	819.350.000,00	774.550.000,00	10.463.600.000,00	1,00	0,00	0,00	0,00	29.553,00	36.350,19
344	Utrecht	6	61.840,00	39.725,00	37.288,00	9.752,00	1.800,00	95.359,00	0,00	5.397,80	2,00	24.073,40	367.947,00	0,00	0,00	0,00	0,00	70.562,00	5,00	8.125,30	8.855,90	14.484,00	268,00	92.748,00	811.320,00	406.590,00	724.020,00	224.291,53	5.463,12	629.797,32	22.848,93	97,00	104,76	1.245,00	1.269,90	552,00	0,00	0,00	132,00	0,00	9.743,76	9.369,00	9.014.600.000,00	9.014.600.000,00	60.346.400.000,00	1,00	0,00	0,00	0,00	174.266,00	177.751,32
1581	Utrechtse Heuvelrug	6	8.575,00	1.930,00	0,00	600,00	217,00	7.821,00	0,00	0,00	6,00	2.617,60	50.429,00	3.505,26	0,00	0,00	0,00	9.883,00	16,00	2.497,10	641,35	1.796,00	64,00	4.001,00	17.770,00	45.930,00	19.580,00	6.283,86	1.667,00	19.983,32	872,32	74,00	74,00	259,00	259,00	189,00	0,00	0,00	0,00	0,00	13.205,00	13.205,00	632.800.000,00	606.900.000,00	8.566.800.000,00	1,00	0,00	0,00	0,00	24.824,00	24.824,00
345	Veenendaal	6	8.805,00	2.384,00	0,00	1.081,33	487,00	9.720,00	0,00	0,00	1,00	5.707,70	68.525,00	1.547,50	0,00	0,00	0,00	14.858,00	1,00	6.187,50	1.513,56	4.606,40	95,00	9.164,00	81.000,00	77.490,00	86.360,00	33.081,03	952,00	67.625,98	3.248,57	5,00	5,00	358,00	358,00	36,00	0,00	0,00	0,00	0,00	1.936,00	1.936,00	1.049.650.000,00	1.043.700.000,00	8.895.200.000,00	1,00	0,00	0,00	0,00	29.923,00	29.923,00
1961	Vijfheerenlanden	6	8.100,00	2.225,00	1.400,00	695,33	287,00	7.336,00	0,00	0,00	6,00	4.491,50	60.052,00	2.084,88	0,00	0,00	0,00	12.562,00	20,00	7.144,80	158,40	1.379,20	92,00	7.138,00	16.690,00	57.540,00	19.550,00	53.448,63	6.941,44	24.780,75	3.333,79	111,00	143,19	327,00	395,67	712,00	0,00	20,00	0,00	0,00	18.713,60	14.620,00	948.500.000,00	892.850.000,00	7.592.400.000,00	1,00	0,00	0,00	0,00	26.085,00	31.562,85
352	Wijk bij Duurstede	6	3.245,00	591,00	591,00	235,67	99,00	3.067,00	0,00	0,00	3,00	1.449,50	23.995,00	682,30	0,00	0,00	0,00	4.636,00	5,00	1.700,50	144,54	552,80	25,00	1.397,00	7.210,00	23.150,00	9.800,00	7.829,39	1.405,08	12.091,26	672,15	37,00	39,96	102,00	109,14	279,00	0,00	13,00	0,00	0,00	5.142,96	4.762,00	216.300.000,00	191.450.000,00	3.387.200.000,00	1,00	0,00	0,00	0,00	10.505,00	11.240,35
632	Woerden	6	8.170,00	1.651,00	1.651,00	623,67	250,00	7.347,00	0,00	0,00	4,00	3.077,90	53.244,00	1.722,36	0,00	0,00	0,00	11.088,00	10,00	3.765,60	792,00	4.257,60	63,00	5.268,00	25.070,00	51.900,00	24.170,00	235.049,37	15.853,88	33.159,59	1.079,16	65,00	111,15	267,00	365,79	395,00	0,00	9,00	0,00	0,00	14.592,72	8.898,00	798.000.000,00	759.500.000,00	7.310.800.000,00	1,00	0,00	0,00	0,00	23.221,00	31.812,77
351	Woudenberg	6	1.975,00	0,00	0,00	96,00	67,00	1.502,00	0,00	0,00	1,00	714,20	14.358,00	452,52	0,00	0,00	0,00	3.366,00	2,00	944,20	0,00	0,00	17,00	988,00	3.210,00	13.440,00	3.660,00	2.342,97	601,00	5.904,86	336,49	38,00	38,00	67,00	67,00	31,00	0,00	0,00	0,00	0,00	3.652,00	3.652,00	164.150.000,00	152.250.000,00	2.039.200.000,00	1,00	0,00	0,00	0,00	5.858,00	5.858,00
355	Zeist	6	10.525,00	4.932,00	0,00	1.194,33	379,00	12.608,00	0,00	0,00	3,00	4.426,10	66.629,00	3.067,26	0,00	0,00	0,00	13.812,00	4,00	2.947,10	3.842,44	5.127,20	79,00	9.948,00	53.220,00	66.340,00	53.100,00	7.792,79	569,00	51.861,53	2.602,15	24,00	24,00	286,00	286,00	14,00	0,00	0,00	0,00	0,00	4.851,00	4.851,00	1.134.350.000,00	1.116.500.000,00	11.979.600.000,00	1,00	0,00	0,00	0,00	31.739,00	31.739,00
358	Aalsmeer	7	5.420,00	1.605,00	0,00	249,00	110,00	4.716,00	0,00	0,00	2,00	2.024,30	33.063,00	1.234,22	0,00	0,00	0,00	6.716,00	3,00	2.973,70	0,00	0,00	14,00	3.765,00	5.970,00	29.270,00	5.460,00	102.588,40	4.404,63	13.454,35	564,80	65,00	74,75	239,00	313,09	1.231,00	0,00	0,00	0,00	0,00	2.456,31	1.997,00	809.900.000,00	809.900.000,00	5.434.800.000,00	1,00	0,00	0,00	0,00	13.757,00	18.021,67
361	Alkmaar	7	16.195,00	7.019,00	7.019,00	2.352,67	1.064,00	22.386,00	0,00	0,00	5,00	9.957,20	111.834,00	3.406,96	0,00	0,00	0,00	20.440,00	12,00	9.226,60	3.233,52	5.348,80	302,00	15.611,00	124.970,00	118.610,00	127.610,00	209.874,35	12.206,68	127.851,37	5.241,52	86,00	102,34	493,00	537,37	725,00	0,00	0,00	0,00	47,00	12.771,60	11.010,00	2.240.700.000,00	2.201.850.000,00	14.822.800.000,00	1,00	0,00	0,00	0,00	54.428,00	59.326,52
362	Amstelveen	7	13.750,00	1.241,00	0,00	1.089,67	334,00	19.783,00	718,60	0,00	1,00	6.121,20	94.418,00	3.530,92	0,00	0,00	0,00	19.478,00	6,00	2.398,20	443,52	4.824,00	48,00	27.543,00	74.500,00	95.510,00	66.960,00	202.028,39	5.083,32	111.484,25	1.357,24	29,00	38,57	310,00	406,10	286,00	0,00	0,00	0,00	0,00	5.442,36	4.123,00	1.996.750.000,00	1.960.000.000,00	18.326.400.000,00	1,00	0,00	0,00	0,00	43.788,00	57.362,28
363	Amsterdam	7	206.190,00	200.691,00	198.362,00	38.660,00	4.986,00	277.385,00	0,00	2.818,80	4,00	88.552,90	918.117,00	0,00	0,00	0,00	0,00	147.976,00	24,00	54.688,30	17.247,29	35.872,80	1.290,00	335.207,00	2.225.430,00	976.300,00	1.706.000,00	1.482.925,32	19.611,84	3.009.679,63	78.088,30	295,00	359,90	2.317,00	2.873,08	3.334,00	2.069,00	19,00	425,00	0,00	23.512,88	18.962,00	22.493.800.000,00	22.493.800.000,00	198.095.600.000,00	1,00	1,00	0,00	0,00	493.471,00	611.904,04
373	Bergen (NH.)	7	5.235,00	1.819,00	0,00	286,33	129,00	5.426,00	0,00	0,00	5,00	1.624,80	30.138,00	3.452,72	0,00	0,00	0,00	4.432,00	6,00	2.236,20	0,00	1.424,80	29,00	1.289,00	3.850,00	25.050,00	4.610,00	7.418,23	2.322,65	15.564,16	155,48	30,00	30,90	190,00	195,70	98,00	2.093,00	0,00	0,00	0,00	10.126,96	9.832,00	520.800.000,00	486.500.000,00	7.361.200.000,00	1,00	0,00	0,00	0,00	18.752,00	19.314,56
375	Beverwijk	7	5.955,00	3.506,00	2.217,00	889,00	281,00	7.654,00	0,00	0,00	2,00	3.889,40	42.711,00	1.109,34	0,00	0,00	0,00	8.074,00	2,00	5.338,90	510,74	1.194,40	41,00	7.344,00	25.230,00	41.860,00	25.510,00	14.392,41	609,76	56.618,50	3.500,43	48,00	50,40	199,00	202,98	52,00	120,00	17,00	0,00	0,00	1.892,11	1.837,00	776.300.000,00	766.500.000,00	5.488.800.000,00	1,00	0,00	0,00	0,00	20.106,00	20.508,12
376	Blaricum	7	2.420,00	779,00	0,00	106,67	32,00	1.556,00	921,40	0,00	2,00	561,40	12.490,00	668,60	0,00	0,00	0,00	2.908,00	3,00	331,00	0,00	0,00	5,00	1.359,00	720,00	8.150,00	710,00	3.258,96	406,00	5.881,51	138,81	2,00	2,00	67,00	67,00	455,00	0,00	0,00	0,00	0,00	1.101,00	1.101,00	136.500.000,00	133.000.000,00	3.746.800.000,00	1,00	0,00	0,00	0,00	5.386,00	5.386,00
377	Bloemendaal	7	4.285,00	2.464,00	0,00	205,33	35,00	3.187,00	0,00	0,00	3,00	711,80	23.922,00	2.092,68	0,00	0,00	0,00	5.218,00	5,00	0,00	0,00	1.476,80	5,00	1.471,00	1.290,00	14.650,00	1.160,00	7.217,45	1.183,72	12.122,55	0,00	10,00	10,00	111,00	114,33	79,00	458,00	0,00	0,00	0,00	4.024,85	3.985,00	226.800.000,00	184.800.000,00	7.678.400.000,00	1,00	0,00	0,00	0,00	10.882,00	11.208,46
383	Castricum	7	5.155,00	0,00	0,00	345,33	139,00	5.350,00	0,00	0,00	3,00	1.723,30	36.345,00	2.563,30	0,00	0,00	0,00	6.515,00	7,00	1.315,50	58,82	2.623,20	48,00	1.775,00	9.900,00	32.460,00	10.850,00	18.782,99	2.041,52	22.836,65	0,00	21,00	22,05	176,00	181,28	568,00	521,00	0,00	0,00	0,00	5.150,08	4.952,00	337.050.000,00	328.300.000,00	6.342.000.000,00	1,00	0,00	0,00	0,00	16.767,00	17.270,01
400	Den Helder	7	4.950,00	7.694,00	0,00	1.461,33	728,00	11.434,00	0,00	0,00	2,00	6.408,50	56.539,00	2.829,66	0,00	0,00	0,00	9.650,00	5,00	7.746,10	1.652,30	1.967,20	96,00	6.479,00	47.360,00	58.820,00	62.130,00	51.029,95	3.028,08	52.400,93	4.597,41	50,00	56,50	292,00	312,44	351,00	10.000,00	0,00	0,00	0,00	4.991,67	4.497,00	849.800.000,00	836.500.000,00	5.445.600.000,00	1,00	0,00	0,00	0,00	30.915,00	33.079,05
384	Diemen	7	4.965,00	763,00	0,00	439,67	130,00	7.824,00	504,20	0,00	1,00	1.966,70	32.785,00	251,90	0,00	0,00	0,00	5.749,00	1,00	1.441,50	0,00	0,00	19,00	10.659,00	5.980,00	25.780,00	5.130,00	102.144,42	1.536,05	46.581,72	1.561,48	5,00	7,55	101,00	160,59	110,00	110,00	0,00	0,00	0,00	1.833,65	1.183,00	612.150.000,00	599.900.000,00	5.466.000.000,00	1,00	0,00	0,00	0,00	16.333,00	25.969,47
1980	Dijk en Waard	7	10.820,00	1.101,00	0,00	1.039,67	756,00	11.432,00	0,00	0,00	2,00	5.484,40	88.985,00	2.551,90	0,00	0,00	0,00	18.319,00	9,00	7.111,50	1.839,58	3.575,20	211,00	10.107,00	101.070,00	98.080,00	104.910,00	82.820,05	6.198,54	56.470,88	4.058,82	47,00	49,35	462,00	466,62	541,00	0,00	0,00	0,00	0,00	6.345,83	6.161,00	1.201.550.000,00	1.169.700.000,00	11.139.600.000,00	1,00	0,00	0,00	0,00	38.156,00	38.537,56
498	Drechterland	7	2.890,00	596,00	0,00	156,33	120,00	2.610,00	0,00	0,00	3,00	1.404,20	20.385,00	795,90	0,00	0,00	0,00	3.909,00	12,00	2.341,50	0,00	0,00	6,00	936,00	2.120,00	16.250,00	2.620,00	15.897,42	2.915,00	4.649,20	521,09	58,00	73,08	125,00	153,75	67,00	2.105,00	0,00	0,00	0,00	7.357,50	5.886,00	198.800.000,00	173.950.000,00	2.709.600.000,00	1,00	0,00	0,00	0,00	8.958,00	11.018,34
