CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
277	Rozendaal	5	300,00	0,00	0,00	5,67	0,00	174,00	26,20	0,00	1,00	29,22	1.831,00	104,14	0,00	0,00	0,00	409,00	1,00	0,00	0,00	613,60	0,00	123,00	30,00	750,00	30,00	20,99	32,00	684,25	0,00	1,00	1,00	11,00	11,00	1,00	0,00	0,00	0,00	0,00	2.791,00	2.791,00	15.750.000,00	15.750.000,00	436.400.000,00	1,00	0,00	0,00	0,00	718,00	718,00
279	Scherpenzeel	5	1.405,00	0,00	0,00	62,33	64,00	1.268,00	0,00	0,00	1,00	671,27	10.343,00	424,42	0,00	0,00	0,00	2.360,00	2,00	1.215,70	0,00	0,00	17,00	414,00	1.600,00	9.210,00	2.230,00	1.339,65	179,00	4.102,16	339,27	25,00	25,00	54,00	54,00	3,00	0,00	0,00	0,00	0,00	1.379,00	1.379,00	128.100.000,00	120.050.000,00	1.408.400.000,00	1,00	0,00	0,00	0,00	4.364,00	4.364,00
281	Tiel	5	5.140,00	2.802,00	2.802,00	976,33	536,00	7.112,00	0,00	0,00	2,00	4.291,80	42.370,00	1.271,80	0,00	0,00	0,00	7.664,00	3,00	5.983,00	2.340,78	1.626,40	155,00	7.429,00	37.120,00	47.340,00	42.950,00	16.790,98	1.292,76	28.108,08	3.674,01	82,00	89,38	228,00	246,24	268,00	0,00	14,00	0,00	0,00	3.545,64	3.283,00	832.650.000,00	797.300.000,00	5.117.200.000,00	1,00	0,00	0,00	0,00	18.928,00	20.442,24
285	Voorst	5	3.555,00	674,00	0,00	253,33	141,00	3.080,00	0,00	0,00	3,00	1.786,53	25.377,00	1.451,38	0,00	0,00	0,00	4.892,00	17,00	2.212,30	1.169,48	288,00	37,00	1.051,00	5.640,00	18.760,00	6.970,00	4.813,74	2.399,00	6.841,44	185,70	124,00	124,00	143,00	143,00	354,00	0,00	0,00	0,00	0,00	12.293,00	12.293,00	470.050.000,00	406.000.000,00	3.830.000.000,00	1,00	0,00	0,00	0,00	11.537,00	11.537,00
289	Wageningen	5	4.545,00	2.670,00	2.670,00	608,67	286,00	16.132,00	0,00	0,00	1,00	2.966,11	42.579,00	859,26	0,00	0,00	0,00	5.943,00	2,00	1.642,10	392,04	1.608,00	74,00	6.752,00	37.800,00	44.670,00	41.830,00	11.618,44	883,00	45.642,35	1.277,92	20,00	20,00	145,00	145,00	198,00	0,00	9,00	0,00	0,00	3.038,00	3.038,00	765.800.000,00	760.200.000,00	5.252.800.000,00	1,00	0,00	0,00	0,00	21.229,00	21.229,00
1960	West Betuwe	5	8.220,00	0,00	0,00	416,00	259,00	5.912,00	0,00	146,70	10,00	3.090,91	52.948,00	1.773,12	0,00	0,00	0,00	10.627,00	25,00	6.495,20	0,00	1.123,20	106,00	2.627,00	11.060,00	46.880,00	15.130,00	25.685,05	7.958,72	10.289,12	1.761,76	211,00	253,20	318,00	365,70	1.374,00	0,00	12,00	0,00	0,00	25.630,22	21.538,00	1.035.300.000,00	926.100.000,00	7.162.000.000,00	1,00	0,00	0,00	0,00	21.707,00	24.963,05
668	West Maas en Waal	5	3.110,00	836,00	0,00	173,67	104,00	2.627,00	0,00	0,00	5,00	1.661,12	20.330,00	796,20	0,00	0,00	0,00	3.572,00	13,00	2.207,00	62,28	171,20	40,00	815,00	2.280,00	17.640,00	3.410,00	5.839,54	2.401,35	3.836,99	374,94	72,00	75,60	155,00	164,30	928,00	0,00	0,00	0,00	0,00	7.972,65	7.593,00	297.850.000,00	247.100.000,00	2.736.000.000,00	1,00	0,00	0,00	0,00	8.841,00	9.371,46
293	Westervoort	5	1.535,00	0,00	0,00	313,33	143,00	2.141,00	0,00	0,00	1,00	1.542,82	15.151,00	375,94	0,00	0,00	0,00	2.786,00	1,00	1.734,90	0,00	0,00	35,00	1.691,00	4.400,00	13.600,00	5.340,00	8.314,88	430,26	7.975,59	896,59	2,00	2,06	66,00	66,66	81,00	0,00	0,00	0,00	0,00	710,03	703,00	81.550.000,00	80.500.000,00	1.733.200.000,00	1,00	0,00	0,00	0,00	6.846,00	6.914,46
296	Wijchen	5	5.275,00	0,00	0,00	680,33	259,00	5.765,00	0,00	0,00	2,00	3.301,24	41.545,00	1.881,30	0,00	0,00	0,00	7.461,00	7,00	3.795,50	441,54	1.624,80	60,00	2.532,00	30.230,00	41.460,00	33.760,00	9.120,79	1.525,10	23.380,65	902,41	76,00	76,76	263,00	263,00	358,00	0,00	5,00	0,00	0,00	6.663,98	6.598,00	719.600.000,00	695.450.000,00	5.448.800.000,00	1,00	0,00	0,00	0,00	18.630,00	18.630,00
294	Winterswijk	5	3.630,00	2.524,00	0,00	549,00	239,00	4.572,00	0,00	0,00	1,00	2.828,53	29.231,00	1.686,14	0,00	0,00	0,00	5.023,00	11,00	3.626,90	552,42	1.046,40	60,00	2.195,00	25.310,00	29.720,00	29.720,00	2.865,83	1.361,00	17.535,88	1.796,65	128,00	128,00	176,00	176,00	72,00	0,00	0,00	0,00	0,00	13.810,00	13.810,00	513.100.000,00	448.350.000,00	3.236.000.000,00	1,00	0,00	0,00	0,00	14.315,00	14.315,00
297	Zaltbommel	5	4.680,00	906,00	906,00	279,67	227,00	4.141,00	0,00	291,90	7,00	2.312,30	30.385,00	843,90	0,00	0,00	0,00	6.459,00	14,00	3.201,50	678,47	1.756,80	69,00	2.098,00	4.770,00	27.160,00	6.830,00	19.459,09	4.113,12	8.690,70	1.155,22	93,00	106,02	194,00	221,16	1.069,00	0,00	21,00	0,00	0,00	8.931,90	7.835,00	644.350.000,00	620.200.000,00	3.653.600.000,00	1,00	0,00	0,00	0,00	12.275,00	13.993,50
299	Zevenaar	5	5.120,00	0,00	0,00	746,00	424,00	6.971,00	0,00	0,00	6,00	4.679,18	45.041,00	2.630,54	0,00	0,00	0,00	7.737,00	14,00	5.935,90	403,92	1.417,60	95,00	2.779,00	22.500,00	42.090,00	27.830,00	14.607,55	3.433,00	21.823,73	1.895,32	110,00	110,00	243,00	243,00	1.393,00	0,00	6,00	0,00	0,00	9.217,00	9.217,00	746.200.000,00	726.950.000,00	5.231.200.000,00	1,00	0,00	0,00	0,00	20.924,00	20.924,00
301	Zutphen	5	6.415,00	4.318,00	4.318,00	1.359,00	676,00	9.320,00	0,00	0,00	1,00	5.178,77	48.752,00	2.445,88	0,00	0,00	0,00	8.353,00	1,00	5.024,80	1.380,90	3.948,00	147,00	4.850,00	54.270,00	54.400,00	60.500,00	15.728,28	1.385,00	40.670,42	2.705,24	44,00	44,00	235,00	235,00	203,00	0,00	28,00	0,00	0,00	4.090,00	4.090,00	683.550.000,00	655.550.000,00	6.126.000.000,00	1,00	0,00	0,00	0,00	24.223,00	24.223,00
307	Amersfoort	6	24.460,00	8.558,00	8.558,00	3.388,67	1.383,00	27.485,00	0,00	0,00	1,00	11.219,46	161.852,00	2.029,88	0,00	0,00	0,00	33.622,00	3,00	6.214,80	5.682,10	11.617,60	181,00	28.905,00	249.860,00	176.730,00	236.570,00	65.110,83	2.569,00	174.042,45	7.802,98	39,00	39,00	651,00	651,00	136,00	0,00	40,00	0,00	0,00	6.250,00	6.250,00	2.793.350.000,00	2.706.550.000,00	24.220.000.000,00	1,00	0,00	0,00	0,00	72.127,00	72.127,00
308	Baarn	6	4.305,00	2.959,00	0,00	353,33	139,00	4.412,00	0,00	0,00	1,00	1.649,35	25.065,00	1.735,10	0,00	0,00	0,00	4.746,00	5,00	1.743,50	0,00	1.234,40	25,00	2.414,00	8.960,00	23.030,00	9.300,00	5.383,55	625,00	21.150,85	580,60	15,00	15,00	113,00	113,00	48,00	0,00	0,00	0,00	0,00	3.253,00	3.253,00	296.450.000,00	289.100.000,00	4.800.000.000,00	1,00	0,00	0,00	0,00	12.889,00	12.889,00
312	Bunnik	6	2.545,00	0,00	0,00	132,00	49,00	2.285,00	0,00	0,00	3,00	524,15	16.108,00	834,52	0,00	0,00	0,00	3.453,00	3,00	239,20	0,00	0,00	16,00	1.131,00	720,00	9.680,00	710,00	4.097,70	937,38	4.811,10	0,00	32,00	32,96	84,00	84,84	68,00	0,00	0,00	0,00	0,00	3.762,78	3.689,00	245.350.000,00	233.800.000,00	2.812.400.000,00	1,00	0,00	0,00	0,00	6.873,00	6.941,73
313	Bunschoten	6	3.180,00	717,00	0,00	165,67	121,00	2.398,00	0,00	0,00	1,00	1.320,11	22.619,00	514,86	0,00	0,00	0,00	5.081,00	2,00	3.048,10	0,00	342,40	28,00	1.461,00	7.920,00	20.940,00	8.360,00	8.013,01	1.053,66	11.159,05	1.128,70	22,00	22,66	131,00	131,00	442,00	0,00	0,00	0,00	0,00	3.099,78	3.039,00	443.450.000,00	418.600.000,00	3.100.000.000,00	1,00	0,00	0,00	0,00	9.102,00	9.102,00
310	De Bilt	6	7.300,00	2.889,00	0,00	557,67	168,00	7.305,00	0,00	99,50	4,00	2.592,74	43.718,00	2.926,92	0,00	0,00	0,00	9.219,00	11,00	1.568,20	1.290,58	2.090,40	47,00	4.602,00	15.010,00	36.380,00	14.990,00	14.103,84	2.166,00	26.373,34	708,56	37,00	37,00	207,00	207,00	120,00	0,00	0,00	0,00	0,00	6.594,00	6.594,00	588.700.000,00	558.250.000,00	9.099.200.000,00	1,00	0,00	0,00	0,00	20.524,00	20.524,00
736	De Ronde Venen	6	7.965,00	0,00	0,00	405,67	157,00	6.338,00	0,00	0,00	5,00	2.545,86	45.813,00	2.053,22	0,00	0,00	0,00	8.758,00	23,00	3.668,70	0,00	1.026,40	39,00	4.648,00	7.250,00	38.390,00	6.810,00	172.806,22	17.570,25	18.290,09	1.110,24	70,00	94,50	243,00	323,19	1.737,00	0,00	0,00	0,00	0,00	13.447,35	9.961,00	774.200.000,00	708.400.000,00	8.204.800.000,00	1,00	0,00	0,00	0,00	20.099,00	26.731,67
317	Eemnes	6	1.760,00	0,00	0,00	79,33	31,00	1.310,00	0,00	0,00	1,00	493,20	9.755,00	420,70	0,00	0,00	0,00	1.939,00	3,00	94,50	0,00	0,00	5,00	794,00	970,00	7.870,00	990,00	3.378,04	820,91	4.298,70	125,50	12,00	12,36	49,00	49,49	267,00	0,00	0,00	0,00	0,00	3.196,09	3.103,00	154.350.000,00	145.950.000,00	1.820.400.000,00	1,00	0,00	0,00	0,00	4.329,00	4.372,29
321	Houten	6	7.095,00	0,00	0,00	526,00	225,00	6.157,00	0,00	0,00	2,00	2.296,06	50.847,00	394,18	0,00	0,00	0,00	10.974,00	9,00	1.435,30	1.356,10	1.623,20	51,00	5.228,00	36.180,00	49.860,00	36.290,00	41.324,01	3.019,50	34.278,15	527,16	45,00	56,25	223,00	258,68	408,00	0,00	0,00	0,00	0,00	6.697,80	5.490,00	822.500.000,00	800.800.000,00	8.477.200.000,00	1,00	0,00	0,00	0,00	21.491,00	24.929,56
353	IJsselstein	6	4.390,00	703,00	703,00	478,33	176,00	4.654,00	0,00	0,00	1,00	2.069,81	33.421,00	1.112,74	0,00	0,00	0,00	6.447,00	2,00	2.697,90	572,22	638,40	43,00	4.946,00	15.450,00	32.290,00	15.120,00	25.031,99	1.104,01	27.492,26	1.084,50	19,00	20,90	133,00	155,61	77,00	0,00	10,00	0,00	0,00	2.362,83	2.091,00	336.350.000,00	324.100.000,00	4.904.400.000,00	1,00	0,00	0,00	0,00	14.608,00	17.091,36
327	Leusden	6	4.525,00	0,00	0,00	315,33	195,00	4.531,00	0,00	104,00	2,00	1.553,37	31.681,00	1.558,14	0,00	0,00	0,00	6.252,00	4,00	981,90	0,00	83,20	17,00	2.296,00	13.970,00	29.160,00	14.680,00	5.147,49	957,00	17.852,69	396,86	45,00	45,00	134,00	134,00	38,00	0,00	0,00	0,00	0,00	5.852,00	5.852,00	451.150.000,00	431.550.000,00	5.047.200.000,00	1,00	0,00	0,00	0,00	13.754,00	13.754,00
331	Lopik	6	2.190,00	0,00	0,00	132,33	77,00	1.619,00	0,00	0,00	2,00	809,76	14.724,00	303,56	0,00	0,00	0,00	2.905,00	14,00	2.197,60	0,00	0,00	19,00	922,00	520,00	10.160,00	500,00	23.086,05	6.001,11	2.228,98	610,79	45,00	59,40	105,00	133,35	324,00	0,00	0,00	0,00	0,00	9.921,94	7.574,00	237.300.000,00	208.250.000,00	2.060.800.000,00	1,00	0,00	0,00	0,00	6.057,00	7.692,39
335	Montfoort	6	1.995,00	0,00	0,00	97,00	56,00	1.667,00	0,00	0,00	2,00	728,29	13.868,00	627,92	0,00	0,00	0,00	2.789,00	4,00	1.283,20	0,00	0,00	19,00	883,00	860,00	10.600,00	810,00	9.030,32	1.453,28	4.410,50	358,58	33,00	41,58	81,00	92,34	61,00	0,00	10,00	0,00	0,00	4.661,16	3.759,00	205.450.000,00	185.500.000,00	2.049.200.000,00	1,00	0,00	0,00	0,00	5.834,00	6.650,76
356	Nieuwegein	6	8.390,00	567,00	0,00	1.238,67	456,00	11.777,00	0,00	0,00	1,00	5.516,74	65.971,00	2.120,74	0,00	0,00	0,00	12.067,00	1,00	6.442,90	419,76	3.964,00	64,00	13.992,00	56.340,00	68.500,00	54.980,00	84.091,03	2.466,96	61.389,71	3.672,14	33,00	37,95	303,00	342,39	246,00	0,00	0,00	0,00	0,00	2.643,66	2.319,00	1.499.400.000,00	1.493.450.000,00	8.583.600.000,00	1,00	0,00	0,00	0,00	30.958,00	34.982,54
589	Oudewater	6	1.755,00	707,00	707,00	87,00	32,00	1.445,00	0,00	0,00	1,00	668,43	10.223,00	539,62	0,00	0,00	0,00	1.977,00	3,00	1.377,70	0,00	0,00	13,00	528,00	820,00	9.340,00	780,00	31.801,30	4.678,38	3.910,05	98,51	33,00	52,47	53,00	80,03	109,00	0,00	13,00	0,00	0,00	6.165,16	3.902,00	134.750.000,00	115.500.000,00	1.472.000.000,00	1,00	0,00	0,00	0,00	4.484,00	6.770,84
339	Renswoude	6	950,00	0,00	0,00	30,67	17,00	619,00	0,00	0,00	1,00	283,79	5.753,00	84,82	0,00	0,00	0,00	1.429,00	1,00	474,70	0,00	0,00	5,00	221,00	350,00	4.140,00	470,00	1.218,36	392,00	1.163,71	113,44	30,00	30,00	35,00	35,00	12,00	0,00	0,00	0,00	0,00	1.839,00	1.839,00	134.750.000,00	122.850.000,00	866.400.000,00	1,00	0,00	0,00	0,00	2.204,00	2.204,00
340	Rhenen	6	2.865,00	872,00	872,00	226,67	129,00	2.733,00	0,00	0,00	2,00	1.665,08	20.235,00	1.020,90	0,00	0,00	0,00	4.167,00	7,00	2.166,50	0,00	219,20	44,00	1.415,00	4.590,00	18.400,00	6.410,00	3.325,48	719,00	8.091,00	941,06	37,00	37,00	100,00	100,00	177,00	0,00	5,00	0,00	0,00	4.198,00	4.198,00	242.550.000,00	220.850.000,00	2.910.000.000,00	1,00	0,00	0,00	0,00	8.635,00	8.635,00
342	Soest	6	7.570,00	1.926,00	0,00	630,00	293,00	7.385,00	0,00	0,00	2,00	2.980,52	47.682,00	2.784,08	0,00	0,00	0,00	9.169,00	4,00	3.851,80	581,28	1.087,20	35,00	6.592,00	25.780,00	45.350,00	26.200,00	4.128,40	402,00	32.226,31	2.419,90	23,00	23,00	249,00	249,00	18,00	0,00	0,00	0,00	0,00	4.625,00	4.625,00	778.050.000,00	770.350.000,00	7.778.000.000,00	1,00	0,00	0,00	0,00	21.804,00	21.804,00
1904	Stichtse Vecht	6	10.070,00	1.520,00	0,00	693,00	227,00	9.847,00	0,00	0,00	7,00	4.125,81	65.878,00	2.772,32	0,00	0,00	0,00	13.215,00	18,00	4.962,20	277,20	2.800,80	48,00	7.710,00	20.140,00	55.050,00	19.200,00	184.518,60	15.725,08	35.561,17	1.837,78	62,00	93,62	279,00	343,17	1.073,00	0,00	0,00	0,00	0,00	13.643,36	9.608,00	778.050.000,00	740.600.000,00	10.542.800.000,00	1,00	0,00	0,00	0,00	29.585,00	36.389,55
344	Utrecht	6	61.840,00	39.725,00	37.288,00	9.752,00	1.988,00	100.296,00	0,00	5.397,80	2,00	24.574,68	374.238,00	0,00	0,00	0,00	0,00	70.301,00	5,00	7.496,20	8.855,90	14.484,00	310,00	95.349,00	821.800,00	412.960,00	733.180,00	228.126,37	5.463,12	631.969,34	22.588,21	97,00	104,76	1.245,00	1.269,90	552,00	0,00	0,00	132,00	0,00	9.743,76	9.369,00	9.168.600.000,00	9.168.600.000,00	60.071.200.000,00	1,00	0,00	0,00	0,00	174.867,00	178.364,34
1581	Utrechtse Heuvelrug	6	8.575,00	1.930,00	0,00	600,00	238,00	8.103,00	0,00	0,00	6,00	2.631,31	50.550,00	3.689,00	0,00	0,00	0,00	9.809,00	16,00	2.485,00	641,35	1.796,00	68,00	4.163,00	17.750,00	46.000,00	19.580,00	6.298,94	1.667,00	19.918,12	1.066,43	74,00	74,00	259,00	259,00	189,00	0,00	0,00	0,00	0,00	13.205,00	13.205,00	664.300.000,00	621.950.000,00	8.896.400.000,00	1,00	0,00	0,00	0,00	24.743,00	24.743,00
345	Veenendaal	6	8.805,00	2.384,00	0,00	1.081,33	551,00	10.023,00	0,00	0,00	1,00	5.843,14	69.440,00	1.787,60	0,00	0,00	0,00	14.995,00	1,00	6.096,00	1.513,56	4.606,40	117,00	9.642,00	81.790,00	78.360,00	87.180,00	33.522,76	952,00	67.644,06	3.273,88	5,00	5,00	358,00	358,00	36,00	0,00	0,00	0,00	0,00	1.936,00	1.936,00	1.115.450.000,00	1.105.300.000,00	9.361.200.000,00	1,00	0,00	0,00	0,00	29.931,00	29.931,00
1961	Vijfheerenlanden	6	8.100,00	2.225,00	1.400,00	695,33	322,00	7.572,00	0,00	0,00	6,00	4.641,94	61.669,00	2.235,86	0,00	0,00	0,00	12.959,00	20,00	6.983,10	158,40	1.379,20	94,00	7.789,00	17.680,00	59.230,00	20.570,00	54.887,82	6.941,44	24.780,75	3.377,78	111,00	143,19	327,00	395,67	712,00	0,00	20,00	0,00	0,00	18.713,60	14.620,00	954.100.000,00	916.650.000,00	7.966.000.000,00	1,00	0,00	0,00	0,00	26.085,00	31.562,85
352	Wijk bij Duurstede	6	3.245,00	591,00	591,00	235,67	109,00	3.118,00	0,00	0,00	3,00	1.476,06	23.945,00	865,30	0,00	0,00	0,00	4.597,00	5,00	1.705,50	144,54	552,80	34,00	1.477,00	6.970,00	23.040,00	9.510,00	7.813,07	1.405,08	12.094,71	684,08	37,00	39,96	102,00	109,14	279,00	0,00	13,00	0,00	0,00	5.142,96	4.762,00	222.950.000,00	196.350.000,00	3.564.000.000,00	1,00	0,00	0,00	0,00	10.508,00	11.243,56
632	Woerden	6	8.170,00	1.651,00	1.651,00	623,67	275,00	7.590,00	0,00	0,00	4,00	3.158,58	53.724,00	1.925,56	0,00	0,00	0,00	11.016,00	10,00	3.717,60	792,00	4.257,60	68,00	5.610,00	25.280,00	52.450,00	24.390,00	237.168,36	15.853,88	33.182,44	1.073,96	65,00	111,15	267,00	365,79	395,00	0,00	9,00	0,00	0,00	14.592,72	8.898,00	807.800.000,00	768.250.000,00	7.520.800.000,00	1,00	0,00	0,00	0,00	23.237,00	31.834,69
351	Woudenberg	6	1.975,00	0,00	0,00	96,00	74,00	1.571,00	3,60	0,00	1,00	735,19	14.637,00	500,78	0,00	0,00	0,00	3.407,00	2,00	916,30	0,00	0,00	15,00	1.051,00	3.330,00	13.760,00	3.800,00	2.388,50	601,00	5.915,95	341,12	38,00	38,00	67,00	67,00	31,00	0,00	0,00	0,00	0,00	3.652,00	3.652,00	208.250.000,00	192.850.000,00	2.180.800.000,00	1,00	0,00	0,00	0,00	5.869,00	5.869,00
355	Zeist	6	10.525,00	4.932,00	0,00	1.194,33	397,00	12.866,00	0,00	0,00	3,00	4.497,46	66.641,00	3.341,54	0,00	0,00	0,00	13.527,00	4,00	2.945,90	3.842,44	5.127,20	98,00	10.084,00	52.930,00	66.440,00	52.890,00	7.794,19	569,00	51.949,76	2.514,81	24,00	24,00	286,00	286,00	14,00	0,00	0,00	0,00	0,00	4.851,00	4.851,00	1.141.700.000,00	1.076.950.000,00	12.324.800.000,00	1,00	0,00	0,00	0,00	31.793,00	31.793,00
358	Aalsmeer	7	5.420,00	1.605,00	0,00	249,00	116,00	4.895,00	0,00	0,00	2,00	2.078,13	33.279,00	1.343,26	0,00	0,00	0,00	6.627,00	3,00	2.952,10	0,00	0,00	21,00	4.051,00	5.850,00	29.250,00	5.340,00	103.258,61	4.404,63	13.461,19	740,46	65,00	74,75	239,00	313,09	1.231,00	0,00	0,00	0,00	0,00	2.456,31	1.997,00	815.150.000,00	815.150.000,00	5.452.400.000,00	1,00	0,00	0,00	0,00	13.764,00	18.030,84
361	Alkmaar	7	16.195,00	7.019,00	7.019,00	2.352,67	1.148,00	22.680,00	0,00	0,00	5,00	10.155,03	112.304,00	3.879,76	0,00	0,00	0,00	20.282,00	12,00	9.179,60	3.233,52	5.348,80	318,00	16.118,00	124.980,00	118.590,00	127.550,00	210.756,38	12.206,68	127.863,12	5.250,97	86,00	102,34	493,00	537,37	725,00	0,00	0,00	0,00	47,00	12.771,60	11.010,00	2.359.700.000,00	2.314.900.000,00	15.832.800.000,00	1,00	0,00	0,00	0,00	54.433,00	59.331,97
362	Amstelveen	7	13.750,00	1.241,00	0,00	1.089,67	370,00	19.850,00	842,60	0,00	1,00	6.209,42	95.014,00	3.673,16	0,00	0,00	0,00	19.602,00	6,00	2.338,60	443,52	4.824,00	66,00	28.580,00	72.730,00	95.570,00	65.190,00	203.303,67	5.083,32	111.598,82	1.918,77	29,00	38,57	310,00	406,10	286,00	0,00	0,00	0,00	0,00	5.442,36	4.123,00	2.116.450.000,00	2.075.500.000,00	18.686.400.000,00	1,00	0,00	0,00	0,00	43.833,00	57.421,23
363	Amsterdam	7	206.190,00	200.691,00	198.362,00	38.660,00	5.407,00	283.997,00	0,00	2.818,80	4,00	90.375,42	931.298,00	0,00	0,00	0,00	0,00	146.842,00	24,00	53.370,20	17.247,29	35.872,80	1.415,00	342.313,00	2.251.680,00	993.090,00	1.729.680,00	1.504.215,02	19.611,84	3.014.613,72	74.385,26	295,00	359,90	2.317,00	2.873,08	3.334,00	2.069,00	19,00	425,00	0,00	23.512,88	18.962,00	22.816.500.000,00	22.816.500.000,00	195.388.800.000,00	1,00	1,00	0,00	0,00	494.280,00	612.907,20
373	Bergen (NH.)	7	5.235,00	1.819,00	0,00	286,33	126,00	5.442,00	0,00	0,00	5,00	1.656,66	29.932,00	3.705,08	0,00	0,00	0,00	4.314,00	6,00	2.256,80	0,00	1.424,80	29,00	1.370,00	3.710,00	24.710,00	4.450,00	7.367,52	2.322,65	15.559,18	154,72	30,00	30,90	190,00	195,70	98,00	2.093,00	0,00	0,00	0,00	10.126,96	9.832,00	555.450.000,00	519.400.000,00	7.781.600.000,00	1,00	0,00	0,00	0,00	18.746,00	19.308,38
375	Beverwijk	7	5.955,00	3.506,00	2.217,00	889,00	305,00	7.807,00	0,00	0,00	2,00	3.957,29	42.866,00	1.225,04	0,00	0,00	0,00	8.077,00	2,00	5.323,40	510,74	1.194,40	57,00	7.603,00	25.300,00	42.240,00	25.620,00	14.444,64	609,76	56.598,78	3.460,36	48,00	50,40	199,00	202,98	52,00	120,00	17,00	0,00	0,00	1.892,11	1.837,00	809.200.000,00	799.750.000,00	5.439.200.000,00	1,00	0,00	0,00	0,00	20.099,00	20.500,98
376	Blaricum	7	2.420,00	779,00	0,00	106,67	33,00	1.667,00	1.023,40	0,00	2,00	569,81	12.724,00	755,56	0,00	0,00	0,00	3.010,00	3,00	307,60	0,00	0,00	6,00	1.434,00	750,00	8.360,00	730,00	3.320,02	406,00	5.881,51	95,98	2,00	2,00	67,00	67,00	455,00	0,00	0,00	0,00	0,00	1.101,00	1.101,00	130.200.000,00	124.250.000,00	3.825.200.000,00	1,00	0,00	0,00	0,00	5.386,00	5.386,00
377	Bloemendaal	7	4.285,00	2.464,00	0,00	205,33	50,00	3.293,00	0,00	0,00	3,00	733,66	23.786,00	2.163,84	0,00	0,00	0,00	5.128,00	5,00	0,00	0,00	1.476,80	4,00	1.583,00	1.260,00	14.510,00	1.130,00	7.176,42	1.183,72	12.017,83	0,00	10,00	10,00	111,00	114,33	79,00	458,00	0,00	0,00	0,00	4.024,85	3.985,00	200.550.000,00	187.250.000,00	7.624.000.000,00	1,00	0,00	0,00	0,00	10.788,00	11.111,64
383	Castricum	7	5.155,00	0,00	0,00	345,33	158,00	5.537,00	0,00	0,00	3,00	1.770,80	36.366,00	2.750,04	0,00	0,00	0,00	6.414,00	7,00	1.313,40	58,82	2.623,20	52,00	1.794,00	9.740,00	32.160,00	10.680,00	18.793,84	2.041,52	22.848,91	0,00	21,00	22,05	176,00	181,28	568,00	521,00	0,00	0,00	0,00	5.150,08	4.952,00	369.250.000,00	359.100.000,00	6.539.200.000,00	1,00	0,00	0,00	0,00	16.776,00	17.279,28
400	Den Helder	7	4.950,00	7.694,00	0,00	1.461,33	799,00	11.606,00	0,00	0,00	2,00	6.524,05	56.432,00	3.098,08	0,00	0,00	0,00	9.568,00	5,00	7.756,80	1.652,30	1.967,20	114,00	6.535,00	46.950,00	58.700,00	61.770,00	50.933,37	3.028,08	52.014,47	4.558,52	50,00	56,50	292,00	312,44	351,00	10.000,00	0,00	0,00	0,00	4.991,67	4.497,00	870.100.000,00	857.850.000,00	5.952.000.000,00	1,00	0,00	0,00	0,00	30.687,00	32.835,09
384	Diemen	7	4.965,00	763,00	0,00	439,67	138,00	7.888,00	526,20	0,00	1,00	1.972,50	32.977,00	297,38	0,00	0,00	0,00	5.771,00	1,00	1.422,30	0,00	0,00	27,00	10.901,00	5.910,00	25.800,00	5.060,00	102.742,61	1.536,05	46.613,09	1.482,20	5,00	7,55	101,00	160,59	110,00	110,00	0,00	0,00	0,00	1.833,65	1.183,00	658.350.000,00	645.400.000,00	5.502.000.000,00	1,00	0,00	0,00	0,00	16.344,00	25.986,96
1980	Dijk en Waard	7	10.820,00	1.101,00	0,00	1.039,67	835,00	11.748,00	0,00	0,00	2,00	5.619,83	90.076,00	2.981,44	0,00	0,00	0,00	18.362,00	9,00	7.002,40	1.839,58	3.575,20	226,00	10.724,00	102.750,00	99.760,00	106.750,00	83.835,46	6.198,54	56.460,52	4.149,03	47,00	49,35	462,00	466,62	541,00	0,00	0,00	0,00	0,00	6.345,83	6.161,00	1.281.350.000,00	1.251.250.000,00	12.083.200.000,00	1,00	0,00	0,00	0,00	38.149,00	38.530,49
498	Drechterland	7	2.890,00	596,00	0,00	156,33	131,00	2.669,00	0,00	0,00	3,00	1.436,99	20.496,00	915,24	0,00	0,00	0,00	3.883,00	12,00	2.330,40	0,00	0,00	35,00	1.014,00	2.170,00	16.420,00	2.690,00	15.983,99	2.915,00	4.649,72	608,75	58,00	73,08	125,00	153,75	67,00	2.105,00	0,00	0,00	0,00	7.357,50	5.886,00	217.350.000,00	201.950.000,00	2.850.000.000,00	1,00	0,00	0,00	0,00	8.959,00	11.019,57
