;Gemeenten;Sociale basisvoorzieningen;Participatie;Individuele voorzieningen Wmo;Individuele voorzieningen Jeugd;Bestuur en ondersteuning;Orde en veiligheid;Onderwijs;Sport, cultuur en recreatie;Infrastructuur, ruimte en milieu;Overig;Overige eigen middelen;Onroerendezaakbelasting;Totaal
167;Koggenland;4804270.588948807;2489972.941387621;4562892.71947787;6270541.457087961;7943306.076059917;2857770.366842271;2391846.760597707;5071027.997458824;9145891.191367695;0.0;-3878363.2659940664;-5241241.296678453;36417932.67368358
168;Landsmeer;2593482.106726344;1379648.2135020038;2273602.900850448;3075639.8144413237;3999284.082660226;1484191.4485224648;1421927.5360286818;2508922.945617717;4294216.153581351;0.0;-1945239.473066841;-2975101.1021369933;18110583.174154375
169;Laren;2556390.431398926;1044289.7650763023;3940639.3997744443;2325002.1421397855;4099745.815579234;1597307.4587792351;1670012.1539133524;2640307.053077075;2930641.2433954566;0.0;-1939854.7265208527;-5202349.96580598;15662136.664953012
170;Medemblik;10072982.639156101;6538317.743196186;10976691.565495752;17237551.590148885;15806942.892836418;5591837.066258052;5403232.36641674;12173699.74463553;19035214.799707357;0.0;-7650377.79962796;-11277165.60666351;83908977.03768803
171;Oostzaan;2127542.536597213;1100793.7012708227;2078336.988777144;2767181.4852639143;3340206.244392245;1202219.8817149615;1004243.1424673777;2092384.5260743506;4202165.7665045755;0.0;-1621986.4424080767;-2540716.6568114953;15752379.409865879
172;Opmeer;2558815.868724917;1261391.9640661727;2765464.528519977;3854012.828570436;4168659.507506864;1328196.891800602;1274145.6221933449;2845791.830222927;4433640.52583948;0.0;-2031731.9534637495;-2793414.6802940224;19664983.93430805
173;Ouder-Amstel;3389348.2818698343;1920709.04301793;2431382.271921474;4040918.1009513773;4972397.971465961;2271741.0670468295;1957919.258939347;3056441.327469835;5522445.461159637;0.0;-2391500.292700819;-5237950.826924279;21933863.706142046
174;Purmerend;26500706.479584284;16676329.8692122;25696674.970643893;37291721.69378903;32631939.903121416;14595824.815146023;14786155.451477446;29591144.816502474;24940706.128954127;0.0;-15521530.18461753;-21798088.3742287;185391695.12912002
175;Schagen;10595882.86956652;5981235.62198908;12898977.777785841;16096489.844296288;16783425.554604203;6417825.405850318;7135507.758669624;12124592.114679528;17643519.703833025;0.0;-7880743.962975869;-11311151.324847646;86485607.79235634
176;Stede Broec;5270050.814317656;3174476.0081684245;6171889.770151208;9502434.212505622;7614268.11904645;2567504.2672081096;3822115.9842689377;6277750.368484738;6475543.349776085;0.0;-3693094.3514741086;-4154537.8981668456;43028428.12540747
177;Texel;3290878.7115198583;1582428.1034588325;4705134.523397185;4419995.933212744;5353121.962900958;2496247.754778974;2016386.0703029623;3424222.3595852056;8828435.471331734;2876258.3178925826;-2303156.8044966958;-5605183.1132967;31084781.745370507
178;Uitgeest;2969819.01670762;1578602.0979867706;1743052.5770985337;3658319.2800039374;4700616.504462599;1566570.2589985514;1369728.5319624522;3138358.226858903;3340867.251592;0.0;-2282290.9143034094;-2982294.4853356155;18801358.433575112
179;Uithoorn;7934783.384026861;4095950.8407578077;5994363.8044529185;10039433.106700031;10808136.836697029;4569315.306046757;5332184.6484814035;7798273.604222176;10383451.952853052;0.0;-5219501.553462793;-8455006.029370252;53281414.604191184
180;Velsen;18200062.132209703;13345983.923539028;19008663.00535075;27600768.460619576;24176244.952229716;9455881.387002176;10341106.362825768;21184044.71359423;18037667.68371764;0.0;-11523692.867893655;-18224072.615537222;131602737.34623396
181;Waterland;3695256.0485416413;2042450.6244863172;4140375.3950180206;5023440.679510777;6020660.102586935;2284279.537587129;1944820.7609095413;4300266.695419592;6774770.475420811;0.0;-2918364.0287152724;-4025339.851697243;29282630.956731778
182;Wijdemeren;5202919.753555434;2272769.1805271436;5731161.670046294;6480456.866210881;8644291.894347563;3210016.364174676;2412941.233655522;5360647.665763094;8193438.268366279;0.0;-4121686.4741250887;-7146207.7199028125;36240766.91627703
183;Wormerland;3726723.6228115237;2242934.724466464;4300974.840389114;5564545.688083673;5720311.600940362;2207673.010851021;1829847.9286524623;3677400.0508559183;6141826.82698215;0.0;-2756485.103252787;-3856839.5586464796;28798931.54002294
184;Zaanstad;48329821.82210922;34703735.82885966;44321268.85379193;73228933.83681013;55181616.179587945;26733695.39566963;28690726.392592613;55283464.86693943;49708973.27891091;0.0;-26446843.15569841;-37931327.023338504;351804275.4303516
185;Zandvoort;4127780.736354577;3943055.2916158843;5399597.875861304;6757731.370290982;6311514.360183943;2897284.963755386;1937837.5618643558;3981903.549315927;4668698.822598018;0.0;-2878651.5264333086;-5537974.318888058;31608802.389919557
186;Alblasserdam;4658800.989331291;3862055.162204054;5003505.105714004;8492019.442677636;6958583.960000347;2590890.4282366103;2560924.842309047;4835489.801203785;6368577.434996399;0.0;-3380105.9936411143;-4830892.039642948;37119875.236438386
187;Albrandswaard;6094186.9764759345;3766216.05661311;3296015.8650763165;6454909.213837129;8975998.925624376;3400773.711933811;3005651.968066843;5854460.623938077;6583339.289037621;0.0;-4364000.040736957;-6115235.564846236;36952333.80142514
188;Alphen aan den Rijn;29976872.155428685;17243041.145235445;25924183.292759586;39729011.53100454;39550120.630274795;15831598.46570623;17500066.618087076;34018885.569534376;38344722.35207593;0.0;-19002431.890486304;-26632964.695016004;212483214.61718675
189;Barendrecht;13011759.772194894;5419260.934236816;8379884.719148744;13319308.73771528;16810027.6232353;6949584.754648532;9482979.108277336;13325645.724152211;15712420.164636442;0.0;-8197266.059547637;-12241873.41828694;81971764.62968934
190;Bodegraven-Reeuwijk;8067242.477777205;3824679.7633007467;7189644.435370033;9631490.12342108;12419741.157459544;4759063.120907256;4012930.6038333005;8294406.34797735;16418952.293101246;0.0;-6016107.406289504;-9053244.047334366;59548824.79221203
191;Capelle aan den IJssel;19727634.866825003;17467511.438798346;17085659.98522631;28525449.173481174;23816214.953636117;12220902.52438577;12111539.967185441;18539553.500936776;22446645.409109104;0.0;-11305947.203800369;-14186094.694045804;146449160.5250345
192;Delft;33480620.649660923;27914048.741379336;24945161.68899543;36250712.79026063;38397159.077330954;20701244.135470495;16775816.595010234;36378511.83553324;41124111.62321941;0.0;-17596676.65762224;-27927934.1902123;230442898.03280255
193;Dordrecht;37131547.14872624;38088282.75231496;36391541.766535856;54575436.71378562;42592031.86754076;20481334.969530825;22567987.556891948;45544807.618399605;39069892.23562505;0.0;-20114886.743894115;-27875789.00123449;288452345.3582651
194;Goeree-Overflakkee;10950054.048017021;5920700.080406792;13052393.369984929;17163325.790092044;18305181.048253335;6999009.630648989;7733005.43355524;12212231.347531924;20870401.30230405;0.0;-8590520.786588054;-13076615.021223756;91539216.21711187
195;Gorinchem;10530519.373611262;9291334.489477275;10292992.523207474;17578530.0572754;13304826.089752968;5958761.322676564;8936006.149208698;12665654.567299929;12356048.23921211;0.0;-6332461.230919311;-9194243.260580815;85388020.63481864
196;Gouda;21787434.812578827;17081584.204793766;19646839.97777927;29605226.05423357;26306381.278454043;12105065.290795648;15983433.48065898;26106079.1415421;36201124.1727611;0.0;-12468210.959880585;-16459219.595925217;175895823.9591047
197;Hardinxveld-Giessendam;4086797.750141549;2255502.602189236;3899349.567907741;7212019.100340643;6363696.388267494;2079776.479282057;2505776.6299659805;4640552.005661632;6067308.077889533;0.0;-3114907.2554422184;-4145807.753343948;31850083.90321611
198;Hendrik-Ido-Ambacht;7695755.237260962;3867015.990932696;4946678.576794406;9584130.376402952;10917889.258356139;3868495.6102483417;3933292.542805773;8281337.169892294;8700105.725392874;0.0;-5328037.839158667;-6057948.18721731;50408738.738603115
199;Hillegom;5173646.853759848;2965584.2534313356;5210433.218890155;7687276.157227868;7827408.519143918;2862827.2096673907;2730419.640099214;5509013.8692225665;6817293.153459622;0.0;-3754514.1102374205;-5525216.244527759;37504196.224946365
200;Hoeksche Waard;19023682.682782814;10095302.824630866;20073788.97352229;27272282.338236097;30806124.18660163;10659974.916538578;11070646.392856173;20614822.065948527;28439848.610252373;0.0;-14928366.764053352;-20682520.569177825;142445664.37450773
201;Kaag en Braassem;6073493.262330603;3104606.6357736336;5932313.391407251;8450288.523588767;9733739.581485655;3669952.518083322;2926618.9661546;6421654.389915229;10690859.96443873;0.0;-4693984.002851414;-7172354.574196943;45137212.903431594
202;Katwijk;16943567.30120598;9496936.867086899;15714276.599236125;24327439.714987695;22937499.51433842;8032197.387375518;9654566.544483928;20314068.911970653;15250050.336984375;0.0;-11111423.255178032;-15283999.810357451;116275245.46346062
203;Krimpen aan den IJssel;7012275.357360655;5495365.287234649;8411904.634626582;11738962.803016208;10244098.139968863;3919119.432473103;4077385.0908801733;7032535.361964519;9645412.079918794;0.0;-4949759.436650536;-6270751.462022839;56356584.465712264
204;Krimpenerwaard;12262287.647022791;7154793.834324657;13073026.952393724;19563429.67538973;19734497.1720071;7153776.630371822;7862728.116109446;13212922.954767775;27659062.41453929;0.0;-9602011.657470811;-12900238.934860004;105174333.2049724
205;Lansingerland;15589372.243770055;6086376.247517025;7731089.349230731;15570535.223125566;21926388.984035015;7857326.327991269;10013377.84323161;16619472.330920642;19959443.21102994;0.0;-10788001.953070678;-18864144.591203284;91701267.66185795
206;Leiden;40699472.824794985;30139514.79090407;31141031.184807196;44380794.03856859;45799669.6028407;23605656.29718852;21524286.972343635;49567044.40172973;47522800.01937793;0.0;-21046616.06797359;-36530966.55129901;276802826.75631803
207;Leiderdorp;7048950.394368115;3786242.9683287847;6193324.205551886;7444760.17089775;9730510.459612906;4092183.0451197512;3638092.234106324;6812868.999789412;8097587.489608938;0.0;-4621458.207112204;-6646091.243864463;45576993.3475925
208;Leidschendam-Voorburg;21931098.478870053;16356100.62044778;20928844.31582777;25170593.23269962;27537114.938591063;13245505.76022452;11679521.547330927;21156316.216983806;22256401.963171244;0.0;-12899663.728568802;-18911504.765277192;148450407.58412096
209;Lisse;5281756.934838162;2925342.404178992;5983073.733018983;8317184.332203181;8081501.594617517;3033354.0994916693;3211879.1041243314;5658451.740126634;6436089.769668166;0.0;-3872810.247506118;-6407117.151136547;38648732.347629786
210;Maassluis;9304030.124249615;7609048.139836944;9395638.751332553;13469771.913143007;12085291.330029905;5549781.712985264;5341906.210974877;9583967.357095772;8289018.479441319;0.0;-5746197.015890721;-6675219.977575764;68207079.13713324
211;Midden-Delfland;4308358.283042304;1612075.9764505606;3035048.555701961;4215330.980608771;6728962.738303058;2416938.3746180953;2024207.775053913;4196012.065928745;7136010.54931045;0.0;-3278637.187067353;-5548833.805832099;26845485.418056138
212;Molenlanden;9104634.501732673;4769501.322023352;8028100.303783803;13877970.767433193;15267640.453567171;5415787.41452072;5412057.6579097025;9844609.463147974;19104135.486530133;0.0;-7512393.685627089;-10305981.162947197;73006100.43737002
213;Nieuwkoop;6137953.795476502;2956449.528858543;5878377.787869292;8316827.222244015;10093393.316501336;3383176.795987964;3143261.7106803227;6570336.344034422;12066125.94351284;0.0;-4931081.098148384;-7296025.647869111;46318819.05732581
214;Nissewaard;24475615.265500076;20928984.534632746;22678105.12242542;37022654.52870821;30486792.092185646;13451926.594152514;14468497.828878246;26748142.059272584;23361656.648119077;0.0;-14527371.46354472;-16383045.726394776;182712067.13224185
215;Noordwijk;10201632.957643414;5674709.48496262;10221198.637394836;13906680.842954991;15891035.648682393;5958774.30996392;5800048.514456252;10954839.196493704;11871084.266884305;0.0;-7465445.432281054;-14780472.05912895;68234128.63171661
216;Oegstgeest;6090182.863441495;3042684.038916426;4050129.773380801;4872496.784124545;8920857.120956024;3212349.1571019576;4882902.529614054;6226140.3113346845;5463374.572226952;0.0;-4290801.150651646;-7580652.090759168;34889674.70317369
217;Papendrecht;8118779.000865757;5693645.191707363;8585033.831618143;11853881.697257178;11319934.596101588;4415559.938589182;5290479.440814893;8604448.798199225;8561225.088334493;0.0;-5419746.7925150385;-7016929.855963561;60006346.647926055
218;Pijnacker-Nootdorp;13549944.635434616;4451826.978998179;5892026.8921750495;12702638.223411284;19444964.4342148;7244740.304879386;7790958.20245335;13010809.337355075;16215625.563567746;0.0;-9519557.736572253;-13326305.799769705;77457701.19450459
219;Ridderkerk;11977341.946539082;9662431.71936111;14976037.476726223;20083720.483471695;16565772.454521012;6963684.65469748;7376373.831399179;12188734.847888859;15695820.770020917;0.0;-7925504.662986205;-12412644.034701318;95151833.35028502
220;Rijswijk;16477605.78680183;13679445.933195753;13827429.830438972;20187728.691866048;20511123.710264076;10771260.52037481;12654474.374945423;14025367.275237836;16652547.932611654;0.0;-9581650.588037102;-14118930.648939408;115086471.34049721
221;Rotterdam;267987050.10233733;301696341.5590897;231354209.81347668;352986126.3930458;238051011.00110713;159719663.6704986;146077925.26378715;317481961.49172074;238449553.65268287;37754749.57095;-110297770.46179146;-194334726.00758624;1986927118.825266
222;Schiedam;25597284.547965318;22192346.952651415;20780383.187653687;35542938.8141869;28556068.19733578;16454319.721190821;15948824.5978279;25515231.162055742;28869694.33580952;0.0;-13401959.56206467;-17493635.38178539;188561614.29652256
223;'s-Gravenhage;221591079.6156299;210791314.31987524;161420018.71887457;236007837.34883678;203959259.39826584;136242158.03822538;115124409.5307688;254239349.59504843;205540679.25986362;0.0;-93125310.82343793;-152925492.71180725;1498865997.3259265
224;Sliedrecht;6392324.497195422;5288801.8396052085;6712673.796029206;10110246.193968792;9089536.389980607;3499299.9770154958;4230525.586503128;6833692.455128474;7626653.678733197;0.0;-4357773.927902907;-5858123.87468265;49567886.45429899
225;Teylingen;8938915.211227417;3871218.603791894;7256672.967917738;10228296.885968199;13245321.545658072;4612784.7833972415;4960266.069019222;9891835.617759142;10224632.701470496;0.0;-6384625.9572248105;-10355758.486909948;56489586.86097636
226;Vlaardingen;22362635.14237072;21773416.707348153;23524641.67354806;35516421.99905437;26589897.01076992;13544091.399386514;13802174.211220386;23218651.26555475;23104116.845751483;0.0;-12476288.078877285;-15746901.979734637;175212970.93567455
227;Voorne aan Zee;17596779.827166706;10872133.770451449;18211674.43168679;23248309.96868994;25781676.157686457;9501444.15284392;10547078.633573966;20594666.20028635;19415237.9925696;0.0;-12324000.733045664;-16334193.002158584;127110872.65666962
228;Voorschoten;6113621.504316233;3016652.1372063244;5522401.383813449;6381694.196194233;9001445.015491735;3356882.593653011;2735969.855743445;6161279.219503093;6043220.489805128;0.0;-4312340.1351910345;-6309751.196898546;37711092.47130623
229;Waddinxveen;7598885.50557012;3747596.346260415;5820738.295035374;10066035.294216713;10888569.95012625;4015663.955213653;5178493.511491428;8113684.254687882;12199984.16853576;0.0;-5274022.105045953;-7868808.062065013;54486848.650101624
230;Wassenaar;6590474.175946174;3389164.2144039227;7091141.133703361;7119641.590652127;9499324.00094806;3735071.6132037807;3982473.6018849653;6516845.536341204;6589990.777327211;0.0;-4562730.820799604;-10041836.56176345;39909578.51962774
231;Westland;28698208.759912103;14055864.43124886;28841575.78259038;42149950.141922414;38953806.542724326;13794456.066726571;15410920.60762639;35921401.56847561;32358972.937406432;0.0;-18921997.244403224;-33806515.72259236;197456754.39638683
232;Zoetermeer;38799160.70951436;26731390.037507772;30091831.436382778;49076773.6066213;44388599.865673415;21136301.964595605;23078221.674551684;42523417.07816904;31940251.185987502;0.0;-21163229.47759986;-26711450.213032674;259891402.7461027
233;Zoeterwoude;1998850.906249375;714383.1706559076;1598860.676553845;1998295.2870059074;3248339.236025828;1191290.4549511387;956258.8947056145;1996389.481243267;4072882.9323707772;0.0;-1565278.336666934;-2987521.378523072;13222756.602953441
234;Zuidplas;10423369.223250803;5376339.182173158;6901445.914700242;12226253.098960215;15880375.246383967;5942504.820734488;5814957.50410782;10352438.921972126;16078972.671817541;0.0;-7705907.992730272;-11005553.413457518;70285227.98250583
235;Zwijndrecht;11958019.12688801;11585564.443503536;13723607.26509076;19976585.0017889;15826176.71648279;7064138.749002613;7846629.666179215;12102653.534213543;13742420.373492906;0.0;-7536793.316203714;-9913860.628243864;96375204.47850057
236;Borsele;4939423.097867943;2764869.3531398154;5529133.6173889935;8324644.060428381;7947794.553768089;2893032.817495851;2776546.0122319874;5364341.849784666;10038488.958960585;0.0;-3844540.3310176674;-6162084.357890902;40571672.98751763
237;Goes;10941394.669048866;8391156.162282208;14390366.677856773;18288278.90968399;13887452.131724358;5564318.855085452;9212426.102550862;13887471.382222855;13343671.07689896;0.0;-6554245.454510944;-10163505.309220139;91188834.91002898
238;Hulst;6685620.717614733;3798807.1200600006;10225727.517399114;12051845.33043587;9745107.317841073;3385673.2031561723;3975371.067745059;8485925.05319283;11356671.197007246;0.0;-4633069.064847678;-5649702.693801981;59428010.77796998
239;Kapelle;3029370.0412472677;1296275.5050154566;3298717.59490039;4588204.552762205;4527859.027397912;1550799.7661634136;2003757.6875649206;3432072.3978392733;4441939.954230091;0.0;-2190918.5064755236;-2902709.3527737786;23075380.161667746
240;Middelburg;14171864.015040847;11958774.787722616;16718226.901561394;23209312.460739955;17594250.10979982;7085125.308624836;8827862.351119133;19251296.38811574;15799549.810520135;0.0;-8278878.615802699;-11130811.248217376;115206635.80566682
241;Noord-Beveland;1661045.4119141835;1041711.2452413628;2434697.5984813464;1716358.2243736493;3034758.6890675873;1540364.0449408183;866293.1370784494;1716956.9813178214;5085153.6839517085;0.0;-1290319.746895214;-2989740.491149271;14817283.535347786
242;Reimerswaal;5163783.288213647;2970702.2456477163;5537247.512790525;10389059.080310125;7860034.242935351;2897680.9811269837;3844818.5007728916;5625666.907568073;8795851.810109753;0.0;-3856824.2830992434;-4500046.641889419;44728002.64035944
243;Schouwen-Duiveland;7790706.402583988;5076268.864483176;11742751.952419022;12136045.030251693;12697166.875877518;5195042.772656484;4272537.512909132;10177014.91832224;17907330.189386252;0.0;-5746870.108592258;-10847648.682477444;70400380.50511317
244;Sluis;5595339.245531552;3090226.4013763308;9283050.57456133;8655387.969391393;9011743.33555637;4215592.674801767;3247595.4236733066;6593601.444275414;13462113.023431022;0.0;-3894012.6848724554;-8272839.236244481;50987822.706234254
245;Terneuzen;14310111.649776679;11114636.901863024;21094553.185442153;25713388.31234628;19362818.001064755;7731120.482671529;8821565.503570193;16775877.50812011;19320737.96792594;0.0;-9171063.70954217;-14468387.159272613;120605432.46381202
246;Tholen;5674089.756187445;3770263.179550719;6285427.945685558;10744590.570272846;9177318.087983737;3477959.194091132;3825798.3066604226;6681776.699134716;11104425.79173609;0.0;-4442583.677368257;-5024644.538171863;51274452.45624239
247;Veere;4598439.333268912;2009033.3774332756;5791661.491412656;5255859.013684891;8244407.92552165;3608797.815831746;2276607.2264318145;5287098.603655978;9896822.71147891;0.0;-3676771.8398941825;-8217525.65738225;35074443.545438536
248;Vlissingen;13211086.190830356;15038403.70050427;16857008.613522798;23346048.261532877;16105469.804913664;6939047.370163377;5967029.414039913;16340022.743035397;14500706.10205617;0.0;-7502465.56046774;-10615543.15850303;110186882.98407915
249;Alphen-Chaam;2140860.077321434;905441.6522540145;2396823.771750101;2681489.9045314062;3625876.1561838724;1233892.1345007136;1200160.9170495376;2271227.33010978;4909686.580357546;0.0;-1754249.2648278435;-2857514.87272599;16753701.782720802
250;Altena;11784410.76949819;6636450.940740638;12340933.915113432;19876312.815917235;19551307.652021818;6800043.632224051;7523903.29471176;13124480.562552357;18600394.566930942;0.0;-9593093.172186049;-12392675.469983038;94252526.6411629
251;Asten;3897118.3460298553;2191670.3805272314;4398348.780124347;6642450.942713831;5900737.212053586;2092739.0461938286;2231643.086633128;4544930.846466815;5975634.070240373;0.0;-2872088.868070773;-4348895.526107141;30654307.671811033
252;Baarle-Nassau;1436335.402621219;1017554.3801259683;2147739.5646939543;2282010.466269573;2511908.372163223;912102.70565108;946166.9007168838;1536396.587887886;3842647.315608679;0.0;-1166302.3168942165;-2168368.422519255;13298197.989000786
253;Bergeijk;4004763.932604124;2004947.556610798;4420143.763947096;5483690.574069309;6634970.3969735205;2485017.9778585834;1963063.174517959;4450553.2468324965;7525666.351801537;0.0;-3176831.8333205413;-5207274.435286022;30588726.049988266
254;Bergen op Zoom;20140771.8840907;17573631.678317748;22177056.715316147;31502522.916622676;24011931.525719475;10427348.31946445;12739290.684300344;24702048.822219025;19990270.847495053;0.0;-11424748.160184078;-16370908.408732105;155469305.38759047
255;Bernheze;6743207.445794841;3858631.4067114247;7047662.661215112;10275717.694367645;10924843.259054951;3585592.428516412;3686197.4592490355;7568855.821770236;9606522.824704707;0.0;-5336788.050856903;-7332580.878130453;50627891.17817766
256;Best;7619817.2587493;4347415.20632151;6396772.757738849;9434811.862270083;10658032.68188419;3772094.9189848555;3858468.8160401057;8688285.340033928;7943645.803913313;0.0;-5150509.494817792;-7868894.359832294;49699965.60362586
257;Bladel;4465700.89618041;2320236.231475117;5057929.064452075;6085770.745024977;7279945.874497177;2612261.376339426;3415196.573591056;4939299.268217545;8145702.168562991;0.0;-3486286.4524147618;-6372838.127017409;34462934.66444638
258;Boekel;2337709.995814459;1331242.5162083078;2154181.7013000497;3287831.8884799504;3804560.796010124;1175311.2183105121;1134277.6732292776;2616105.9223063076;4194581.333226115;0.0;-1856054.6169300901;-2572298.9881725856;17607458.30284208
259;Boxtel;8077810.831097918;6016668.512077009;9177652.669313386;13383020.250271237;11585956.747575222;4409297.638944045;5302755.71951148;9069869.885459086;8808836.148767188;0.0;-5574726.512441937;-7628844.782310927;62628336.4453124
260;Breda;56505467.540405266;40079406.23298672;55534213.014154255;79358651.78769095;65629611.27455823;28239026.749923397;31379883.96725372;73220174.85174878;50627210.051732816;0.0;-31080417.04295023;-50372837.54997936;399120598.62679726
261;Cranendonck;4561880.842353743;2596184.2471187217;5748467.923857581;7440884.402155238;7175573.130587175;2655219.894546603;2583348.0085393884;5011398.080273211;7485637.097821701;0.0;-3478041.0598315364;-5225874.303205666;36554700.530363776
262;Deurne;7717088.966678618;4887917.280702137;9157960.12182158;13582854.322060669;11359962.096989788;3936328.391695697;5342745.707577941;9380093.622861462;11570428.927110028;0.0;-5486719.569766299;-8210061.417657951;63238636.985360704
263;Dongen;6242738.248975485;3823685.3932835683;6407834.004811559;9269199.006878614;9244114.360211812;3298542.3314290247;3330644.300944544;6956306.187276487;6833213.601153669;0.0;-4456382.088439431;-5898008.625412936;45051913.67946809
264;Drimmelen;5766343.449802818;2755696.084160723;6477504.682748247;8993287.357569639;9570067.169213394;3388727.748929419;2926466.902580403;6262369.086775053;8273404.932464624;0.0;-4623477.48686138;-6388857.315530536;43401560.259244055
265;Eersel;4302576.976334293;1917777.0776180625;4562961.758588882;5338495.547046103;6912800.414296156;2427635.342630607;2726514.031955309;4809657.691610737;7034337.704833682;0.0;-3335681.839159264;-5499260.268449184;31197828.409658246
266;Eindhoven;86823933.52464992;67060243.51499354;84691531.60155469;120323705.34456046;85995887.21804897;44916525.78791453;41907797.00359941;108641786.65478483;69324801.28374727;0.0;-40103905.055571534;-74284614.81806368;595298010.9795955
267;Etten-Leur;11759119.463324385;7418447.238679213;11729902.40524431;17541565.456159458;15464790.769310784;5863363.243606077;6783999.844215457;13763247.098002056;12520440.937838119;0.0;-7429603.215910913;-11158306.538729802;84257014.8187123
268;Geertruidenberg;5010521.326707807;3611253.1934482604;5561618.085384309;8769120.662601816;7702588.3162217215;2744785.740638824;2938469.6436648136;6098468.135373184;6759747.328076031;0.0;-3692589.530714532;-5671605.319597109;39832404.03289508
269;Geldrop-Mierlo;9751791.472319603;7147560.965865854;10541728.164211595;15380171.801844746;14084315.445279727;5215985.38760181;5142213.288929604;10745747.110991718;9400993.804016124;0.0;-6752976.234573591;-9027580.690120194;71629996.30555406
270;Gemert-Bakel;6908241.9400475;4816143.7271727985;7203193.340038449;12229295.63481166;10768682.295146989;3708952.1798162702;4614962.260559859;8192943.650620554;11103994.89467318;0.0;-5223203.565788092;-7261590.583322138;57061651.51064807
271;Gilze en Rijen;6180817.9222617475;4202434.707309882;6001240.487270231;9806789.772847267;9247621.484353807;3567093.0275271246;3350132.83798083;6361872.31381873;8320305.394862096;0.0;-4468834.314107532;-7321410.835436198;45248092.67663979
272;Goirle;5312901.108531042;3599513.9495467586;4900257.6561916815;7568117.644656481;8356331.664271997;2842543.965635907;4439516.242333749;5772175.59622736;6004698.116312353;0.0;-4035025.7184970886;-5101554.57546145;39659497.26208726
273;Halderberge;6924433.454616972;4894821.400653385;8395651.846903926;11097847.207905428;10731797.947059859;4107030.308146404;4107399.570401923;7608550.573674472;9759726.58746506;0.0;-5177769.771431655;-8020203.6395962695;54429319.29224264
274;Heeze-Leende;3457437.827144334;1243058.150506206;3603202.06062062;3603531.630089695;5731610.676301344;1952574.7257902035;3367519.1199380527;3792586.720963285;5533250.706740983;0.0;-2771461.427785074;-4446697.493981713;25066621.928564303
275;Helmond;28101438.15952592;25708473.28034577;28818302.173144855;48430456.62834957;32827374.840457253;13701518.318024581;17026202.751673322;35782401.22846883;23628407.303510513;0.0;-15729515.995493425;-21772850.28129049;216522341.57101756
276;Heusden;11314966.479683202;6312653.522423123;11778105.737750653;17689254.367447868;15815967.226133026;5556647.20313342;5508251.608486444;14178699.132743498;12069784.69144648;0.0;-7666027.218506348;-10528075.388057478;82030275.5050203
277;Hilvarenbeek;3295052.705461599;1585674.018324745;3521091.290667088;4229225.507609933;5559056.299038945;1836113.215923221;1697218.6466442633;3575631.7750484664;6290492.424885801;0.0;-2660401.0432250146;-4224420.1815440655;24704746.461217765
278;Laarbeek;4811113.141477341;2877697.3883844996;5495486.540035473;8042566.152156095;7935746.996378468;2718990.9441356817;2521466.496289782;5322539.122853068;7019412.297632798;0.0;-3860694.569011068;-5456370.5821382655;37427977.964135304
279;Land van Cuijk;20687854.043765232;13012185.227779001;22998473.217130434;33160582.5534244;31555695.492834784;11370263.045867207;13377335.50480389;23498352.294609427;30701952.159993153;0.0;-15263567.199127274;-21759775.229618523;163339447.16504684
280;Loon op Zand;5292670.0116730435;2990611.775232983;6091102.005313306;8769417.236328363;8321649.330816944;2887119.7142133005;2673172.988449968;5773298.094022901;6458978.538475098;0.0;-3999520.0493000005;-5820969.67809641;39437556.82544111
281;Maashorst;14682517.379929878;9049689.7731139;16468317.645998396;23239898.821767874;20412453.247841105;7564944.718001153;8403181.30539332;17630607.438559476;19019316.220114022;0.0;-9820766.963083247;-15518452.408967327;111131771.19560434
282;Meierijstad;19871370.458248354;11601348.612533305;20364783.529907987;29260330.1041679;28694409.400583453;10234269.310900515;11938615.368896341;22992075.38020727;26363036.64481178;0.0;-13901563.02146526;-23198323.740464453;144220432.03004295
283;Moerdijk;8156090.084907504;5537199.63124558;9226554.208227849;14092802.063564675;13003981.308805054;4919813.897602405;4938203.314580406;9544283.47079715;16804625.520010743;0.0;-6278782.043979648;-10383374.735487718;69561440.52407928
284;Nuenen, Gerwen en Nederwetten;5388040.19380832;3025217.3501744885;5771466.921528803;5408647.66829037;8316015.221239164;2767791.7026410243;2444277.9521090477;6047980.020021168;6203698.947606978;0.0;-4009279.9025173904;-5890570.488048704;35473298.6559913
285;Oirschot;4035543.7281602584;1738328.6074649263;4092645.4398893854;4895428.357970232;6624426.35106877;2149664.394147561;2305769.325132488;4698273.081501031;7497323.495217415;0.0;-3207457.5767312176;-6133198.559232556;28696759.9870862
286;Oisterwijk;7244816.6264731875;3830080.8898007413;8340605.801298832;9496510.768234031;11394269.72225373;4106963.528891448;4276622.604066314;8481830.65285485;9424889.999860752;0.0;-5469387.419956351;-8394301.165251905;52732928.549796164
287;Oosterhout;15112668.587356325;9663710.725755844;16633040.974733356;23977789.243433006;19960070.438437287;8020700.743731212;8935101.374443034;17931488.379557677;16410920.386795683;0.0;-9513331.623738201;-15009933.811246134;112122294.71880388
288;Oss;25225703.8766833;20965397.747092552;27048042.095342144;41470511.98235515;32651010.12498604;12852461.296598926;15883645.316931622;30671024.840957075;29059572.20607987;0.0;-15701077.807063015;-21464537.162434455;198661871.2436022
