;Gemeenten;Sociale basisvoorzieningen;Participatie;Individuele voorzieningen Wmo;Individuele voorzieningen Jeugd;Bestuur en ondersteuning;Orde en veiligheid;Onderwijs;Sport, cultuur en recreatie;Infrastructuur, ruimte en milieu;Overig;Overige eigen middelen;Onroerendezaakbelasting;Totaal
244;Sluis;5602938.7840368645;3173729.1261582095;9432816.452424405;8749516.298391096;9027806.19556639;4249362.572761951;3292947.110731967;6580415.176403973;13572875.564896556;0.0;-3893189.704603871;-8481473.368770223;51307768.93621403
245;Terneuzen;14415761.876490777;11212742.713779325;21323905.68795079;26012918.976379275;19460260.93309404;7824812.8677177355;8843393.281425213;16804950.742519338;19490708.90885219;0.0;-9211297.227220248;-14267129.857774263;121911103.30373204
246;Tholen;5744034.917285715;3831677.3978137197;6478666.220886047;10947891.13835234;9277190.143740436;3505601.2295301454;3927602.3022759054;6759349.404644784;11197988.478932526;0.0;-4493172.733193498;-5103696.769789496;52073163.11225012
247;Veere;4627046.303841471;1957893.7856257805;5968405.085518309;5339447.278876246;8286786.671247929;3635244.0772411744;2308785.11377826;5312607.337399845;9979209.973100558;0.0;-3692525.3646399365;-8296837.885620136;35426076.02290261
248;Vlissingen;13364727.510905206;15189198.229742253;17242832.26642953;23721807.46470786;16241029.625033181;7012005.87916656;6055419.24395854;16555636.82554548;14642974.743233308;0.0;-7562600.146063316;-10687109.638237987;111775991.97965004
249;Alphen-Chaam;2142916.2231608233;934814.6073593588;2453744.8401640467;2706590.708403829;3627353.4846686777;1233429.3228558265;1196676.2293244274;2267608.342934398;4947766.788605934;0.0;-1752546.7400615416;-2785764.494552969;16972596.767400462
250;Altena;11889414.742658595;6710880.719107543;12651107.09194232;20127535.93351327;19707110.137142994;6853800.343151164;7568338.971777717;13194165.67700629;18768137.08225376;0.0;-9669073.223660452;-12756859.10785122;95044615.94833918
251;Asten;3917897.3331767265;2212863.7713588453;4486899.320007343;6706339.714989761;5937782.680075711;2108343.081822651;2228406.709110225;4554167.837959726;6025884.02114795;0.0;-2888025.508889626;-4316830.488276505;30973747.954545584
252;Baarle-Nassau;1462926.2857256243;1032209.2400253318;2206525.8158801496;2315164.8952754657;2546655.01108787;920659.4275049939;964821.6860012426;1561063.4129239933;3874033.8550931616;0.0;-1184388.6076805508;-2119860.5081245746;13579817.608944204
253;Bergeijk;4038537.571351267;1977223.0729138893;4511162.352895881;5552921.929199549;6679813.760170253;2502338.050751402;1973122.4667469885;4473323.3877374455;7581744.474819191;0.0;-3197899.490089083;-5154646.421217549;30937656.623906408
254;Bergen op Zoom;20390807.762962557;17797694.9338174;22765029.758285094;32045213.990601495;24237114.96569644;10521152.0142289;12945806.67578429;25039489.268844962;20322760.436203852;0.0;-11534682.092154264;-16452352.041394036;158078124.94270483
255;Bernheze;6853517.281370661;3819074.8794321157;7261133.209773589;10403405.064449208;11056449.822387973;3647600.56836538;3708864.1385486405;7654320.736438929;9693336.592611887;0.0;-5404034.740291205;-7375941.731641882;51317755.14111188
256;Best;7696352.311049671;4344872.3564407965;6440892.394492803;9549991.060185885;10713852.412738834;3828095.0994313788;3856438.956525086;8731798.334405432;8019080.24151852;0.0;-5175230.492261205;-7972139.169209657;50034028.52467168
257;Bladel;4514273.101715655;2373204.1782620926;5184649.476053195;6172653.219197569;7346357.257713736;2639915.4535191357;3440522.5446497225;4998513.827737197;8096060.451397767;0.0;-3518995.935433446;-6317271.51317691;34929899.24442312
258;Boekel;2352338.939956731;1320989.645029702;2201404.3828021325;3339147.7544372086;3830074.615997515;1184084.351978946;1164754.5765726953;2622805.2119921586;4232020.664449022;0.0;-1869796.3547934354;-2614275.342262165;17763557.41461264
259;Boxtel;8226376.072609545;6224142.644673081;9482467.340723772;13581067.113434892;11746201.041242275;4473791.1695015635;5379006.568483564;9252412.396187158;8894448.987458417;0.0;-5652771.422510696;-7736458.611074431;63870722.84286893
260;Breda;56974414.50674178;43217002.70063228;56588651.591344215;80456605.83784944;65977168.464804806;28481320.737498563;31432524.556667205;73846968.26532447;51045091.07084276;0.0;-31228262.370487392;-50459866.78586462;406331828.04374313
261;Cranendonck;4602358.852184307;2652313.468359709;6006720.865287658;7563986.268866009;7209233.486656259;2682661.694285607;2693020.05812008;5033015.418633709;7543494.572362317;0.0;-3492531.0228817496;-4866812.573328504;37627483.534528926
262;Deurne;7799023.794530946;4744956.510357715;9390696.900203403;13740161.867271688;11442160.686529072;3969550.1724237306;5353436.802105933;9472336.715541827;11666432.326912496;0.0;-5523629.347085682;-8292263.180868676;63762902.04446646
263;Dongen;6401199.086349021;3926444.333986411;6635581.127561923;9483999.756786674;9424332.665035592;3331901.5322482684;3364806.7047188785;7177662.0022616815;6901329.516383044;0.0;-4555985.027687835;-5836996.2598047;46254302.678358436
264;Drimmelen;5873425.563754917;2758472.2597903237;6683746.039264818;9165485.004795184;9695421.202416107;3432807.856415783;3030490.143533607;6371369.664406879;8361080.045455636;0.0;-4688979.590309597;-6189860.524122331;44493485.55068364
265;Eersel;4325385.448110508;1895200.8913670422;4590892.075670302;5386953.501189811;6946354.743148783;2448834.8822392914;2731740.7693384294;4805780.341821573;7088929.942439043;0.0;-3350658.988177665;-5464511.327613279;31404916.37626479
266;Eindhoven;89157962.98771244;67207330.68319863;86023059.27315982;123098386.55118208;87382544.5951893;45889764.124671474;42931765.21676057;111517951.45866238;70151725.93815283;0.0;-40824640.83357763;-74477365.0822115;608058806.4777104
267;Etten-Leur;11867555.63464308;7571426.094818563;12245095.622761145;17776339.240783222;15552190.282552969;5914493.787394089;6859679.089677851;13907089.395199189;12672740.434417188;0.0;-7466790.460655078;-11147795.46206921;85752072.15165259
268;Geertruidenberg;5044526.817670302;3695440.3307657205;5730802.6330974735;8886535.256220125;7724929.183266657;2762571.614053645;2964925.038240247;6127757.370392677;6807316.902402541;0.0;-3701570.3354449286;-5928248.278570952;40115013.2286831
269;Geldrop-Mierlo;9816683.723197443;7095976.984779686;10699689.296439398;15534113.44099657;14139429.989681339;5284592.018402134;5206217.838351322;10739259.615275694;9482494.87590436;0.0;-6773845.238202874;-9107995.609239645;72116663.08299376
270;Gemert-Bakel;6978322.537932436;4727543.943660045;7331582.698129944;12432964.1853867;10839227.028375193;3756731.7378633693;4703979.027476852;8245238.300297955;11196015.732762948;0.0;-5256635.224533537;-7353276.957276418;57601729.03726373
271;Gilze en Rijen;6239816.531418312;4293818.337442832;6038670.116927268;9949153.219821405;9298005.312150735;3621008.4440870746;3383781.0721059525;6366291.201652312;8390625.789526053;0.0;-4491497.739336663;-6073631.849531125;47016070.55691361
272;Goirle;5327656.466158363;3469213.7108289422;5065256.115541858;7652172.6040892685;8387530.329086147;2851622.1711406833;4488278.771754972;5765801.085484456;6052927.936183608;0.0;-4049634.1911665318;-5472483.283909565;39538363.55475782
273;Halderberge;6952317.486885765;4937780.231900631;8541241.889009228;11267524.923861109;10780082.694390027;4125555.9454796407;4180874.9742575907;7625783.2828855505;9842780.082725037;0.0;-5199350.412750319;-8203096.995509701;54851528.21023615
274;Heeze-Leende;3480853.4518579915;1285445.5266329;3685919.783871329;3658023.791799347;5760884.70638402;1964976.8894305113;3364381.234974215;3804333.9393951143;5575349.760662377;0.0;-2785013.3469134346;-4443764.98935888;25351400.07081306
275;Helmond;28589827.59804281;25496436.76044634;29584554.13861254;49341704.14157315;33158505.69058186;13872826.844208358;17272175.09690062;36534707.166004635;23836784.321920075;0.0;-15895362.762209078;-21418350.63850629;220373942.58185828
276;Heusden;11342444.448984085;6419477.247104453;12024023.220408043;17927672.65835849;15852898.73269777;5581367.565071011;5595295.766285206;14208273.38515247;12175324.155253801;0.0;-7676499.771424005;-10779842.907635624;82670483.03357054
277;Hilvarenbeek;3314008.915115894;1534912.7933188444;3603377.811442602;4280864.294306728;5584971.06106069;1843419.181353227;1703044.4735867288;3590358.216871046;6339252.865516739;0.0;-2671448.720655619;-4419087.826965341;24703684.96750061
278;Laarbeek;4873016.405449951;2763312.4425496566;5684507.043831439;8174857.249430534;8006963.611700352;2752887.4200937487;2631391.513471789;5376327.398776434;7080772.273470891;0.0;-3896037.1961495318;-5572631.9183462905;37875390.46975111
279;Land van Cuijk;20734863.455111872;13181495.085330041;23653294.376323853;33580002.919229746;31683929.76052886;11423049.232835924;13471835.909728378;23597088.529623702;30989588.772723846;0.0;-15313302.17484923;-21886894.538689293;165115048.11333132
280;Loon op Zand;5271085.470100445;3049622.288093088;6160424.884384858;8873468.549549984;8308536.740359794;2904001.584049219;2682523.4725808147;5746151.690106982;6373962.190739588;0.0;-3985984.399743778;-5065945.263039776;40317874.26875771
281;Maashorst;14811020.96700459;9440688.687117392;16938168.919993386;23553708.87825098;20527167.519593626;7631856.50070581;8435287.894631486;17784829.895409454;19194362.138333846;0.0;-9871412.559138756;-15787237.788864352;112658505.57902683
282;Meierijstad;20089596.82445487;11607293.200845327;20820341.917299513;29701243.644296892;28940441.669508614;10319724.352685465;12043341.62650501;23223095.092083585;26584743.502142567;0.0;-14022216.418044439;-23759049.555993747;145548636.46817952
283;Moerdijk;8225081.898950147;5674186.227624295;9545183.987456288;14321847.338016607;13086474.66298639;4963064.198407279;5052945.223725785;9624275.888850639;16827151.922576435;0.0;-6316571.741245747;-10514338.720906548;70489345.03139268
284;Nuenen, Gerwen en Nederwetten;5455829.938374291;3055335.977079652;5939733.649998107;5520849.65836125;8349151.109759629;2804467.023919255;2487906.5118142185;6116027.35972623;6256399.201555189;0.0;-4022499.280409088;-5989099.212103197;35974115.118788816
285;Oirschot;4068571.4763523345;1732867.5347291026;4255898.054149376;4964025.456273496;6650262.842829518;2174264.7629555315;2335571.4505195348;4714583.976736845;7558755.310464583;0.0;-3218836.921587195;-6010370.651260896;29225606.76543308
286;Oisterwijk;7337289.957268336;3879350.457727216;8553070.217603663;9656785.61025812;11490026.776839819;4148171.4193766546;4296910.127119171;8561184.114538388;9493785.229600362;0.0;-5517599.366549021;-8851324.92128854;53047676.40713508
287;Oosterhout;15352985.781413656;9834507.824008496;17132406.351044696;24460277.378453348;20170786.788366508;8103516.077993777;9082591.906694554;18263425.52012421;16557456.844133692;0.0;-9618655.889342312;-15424650.333709959;113914718.09801382
288;Oss;25494046.02989449;20996351.11635107;27707006.960899364;42144422.33347513;32896783.779821087;12949769.912704842;16128751.149038298;31098829.29935029;29318335.760386065;0.0;-15818145.514578838;-21793629.122067552;201122639.3574485
289;Reusel-De Mierden;2875393.748962426;1394060.4528131448;2665914.2938989643;4202381.393479394;4683639.459187992;1673892.8540531686;1579300.191373279;3181513.4711989746;5525617.400904262;0.0;-2268277.5448331772;-3247120.495115527;22266326.607265014
290;Roosendaal;22105506.300255306;18436337.561418217;25480343.639885936;35971093.125258416;27309239.049373623;11751056.79285824;13172806.001248004;26329006.20132664;22908417.24018462;0.0;-13000134.776751501;-18536163.74083715;171927610.5761557
291;Rucphen;5270688.527888517;3839969.075258088;6850231.263517202;9716293.650064558;8178326.379182167;2732467.688554264;2642957.309658342;6181161.131459106;6590583.935294723;0.0;-3959016.989366538;-5047483.131561611;42996208.048841156
292;'s-Hertogenbosch;48393619.402566;38453518.305163786;47741010.5340969;71552616.51199538;56228132.490507245;24334631.753038056;25517698.96955212;64040627.10562306;43470570.822158545;0.0;-26591040.1191951;-46859163.75940353;346282407.4748876
293;Sint-Michielsgestel;6323472.080658302;3121754.2856150074;6195515.448523982;8278502.659013441;10349637.904919669;3413269.529541228;3984841.143618164;6968947.515058108;7453308.513229682;0.0;-5047595.911970357;-6625231.856851613;44416443.06713048
294;Someren;4396184.061229435;2375991.912652102;4878565.241321351;7124960.465254577;6917175.8836361505;2423817.5354100876;2537454.8804637603;5014780.724610713;7416678.116672328;0.0;-3360206.456808202;-5034178.350911586;34691244.41871208
295;Son en Breugel;3982246.5281922906;2025723.4144761034;4050280.166373298;4496016.399703056;6198352.597713021;1951044.0063333032;2134357.461549563;4513424.339724204;5338582.283730194;0.0;-3016665.0864890944;-5603635.381507011;26069737.146837153
296;Steenbergen;5364366.48684229;3832236.769879256;6945136.798120954;10515809.330599261;8513044.345988726;3103326.3712043455;3167679.017520009;6215923.921303532;8468674.12130688;0.0;-4122161.453014074;-5753389.3003909495;46250679.33202968
297;Tilburg;74614521.24506553;68999789.91581766;72904141.54261759;110942771.61758554;81114163.61747384;38462992.001612365;38140777.579142265;93403909.15056983;67693011.860706;0.0;-38140797.14611568;-60807446.69280565;547328145.0924251
298;Valkenswaard;7866557.640420758;5870512.076956784;11161758.458926009;14026290.708078593;11120516.789441662;4105102.9343191516;4419673.499508916;9309473.657602495;8788996.604881234;0.0;-5280755.145022649;-7722455.2953240955;63665714.34069719
299;Veldhoven;12116058.260532912;6385126.509619119;11962248.016585682;16345770.879355017;16185305.140234504;6070249.091998027;6232680.592597743;13867305.030453388;11539029.59018486;0.0;-7774821.94927503;-14683145.88307337;78245849.82181506
300;Vught;7449136.295990073;4162598.227478032;7302424.681926543;10044158.770499984;11198631.402719289;3890095.240051844;5760321.636203659;8518908.167091927;8002441.53878791;0.0;-5378909.822493471;-8686924.500991464;52262907.78140297
301;Waalre;4037566.070989007;1921231.247946073;3996634.0854534307;4162900.7810116704;6248148.9515448585;2093122.9368531147;1750164.8522355296;4367522.359616775;3744839.3364353413;0.0;-3011640.1032610545;-4446005.302482403;24864495.031223223
302;Waalwijk;12895952.661602998;8885365.14797185;15400861.339119997;23117531.13045229;17434031.67395778;6718331.198671022;7935533.0412801;15351148.397742255;15120872.882000685;0.0;-8366932.503090956;-14135203.153067999;100357559.06795953
303;Woensdrecht;4923246.33334358;2964669.209632807;6700244.676310581;8375673.867576788;7774208.283968399;2770046.4778545974;2757123.725028852;5470734.998411469;6910703.122466398;0.0;-3716980.2842319235;-5669111.753477939;39260583.37373889
304;Zundert;4826603.744667361;2622096.3017018693;5622429.728103063;7266333.065659346;7803622.861692918;2553005.4743858017;2783140.692878464;5403081.106699009;7161434.172057214;0.0;-3771752.605229888;-5922557.0489787385;36347458.679918155
305;Beek;3605077.909370612;2651646.2244696417;4928900.3718490405;6067301.909516734;5665588.99816453;2059504.253927649;1504006.6392576091;3993830.1060879007;4234260.281495488;0.0;-2702101.1195069375;-4075745.5680986657;27932288.829631727
306;Beekdaelen;7476480.9073691005;5307937.28027041;10635326.993471257;13983702.054787053;12552632.4539087;4434611.53880019;3531527.0245544305;8212069.863615773;9533496.575337268;0.0;-6024285.202173197;-6630014.578337053;63013529.07359724
307;Beesel;3201493.0117970514;2371413.3456265638;4326690.411750374;6314822.645203092;4738243.349613419;1669801.7693505734;1665531.289498217;3718630.060422501;3694260.901575619;0.0;-2252700.0973235127;-2516121.804607748;26932083.892048165
308;Bergen (L.);2728608.357348965;1947022.1428387382;3693386.1741151563;5346875.886515855;4549056.784740552;1741398.0254838034;1566100.226490064;2939033.431906017;5280584.861722726;0.0;-2197425.2785000037;-2668853.767750909;24925803.933966305
309;Brunssum;7157314.924880104;8110521.995066154;11125931.437769761;16267536.405053856;9964167.553793548;3911791.8198614484;3283724.214163938;8526156.208875533;7119848.3392028995;0.0;-4636719.761754419;-5035049.439097788;65795276.55132489
310;Echt-Susteren;7367588.0191633655;5117548.261196242;10651909.525569357;13146689.821803149;11287565.283971354;4166356.2138458597;4020985.1831404036;9348643.404699879;11070666.414259491;0.0;-5354454.902901484;-7159853.143769013;63663683.915676
311;Eijsden-Margraten;5470828.250959556;2764938.456981845;6837043.601638394;7571232.506780693;9041600.31431047;3056694.7543895263;2625945.003556331;5939056.015498598;8903823.236808077;0.0;-4353478.193486861;-5677887.286619085;42179817.98343678
312;Gennep;3939701.285287681;2705879.518839959;4695400.646932375;5938449.5982711725;6285559.115018714;2261699.823393765;2550594.557925988;4603066.906123632;5799680.200131336;0.0;-2975460.2216986185;-4290328.590514324;31514259.88332119
313;Gulpen-Wittem;2970888.698718673;2098821.2233520458;5165907.844789707;5463220.468590187;5044457.69986685;1926745.7881961076;2184859.061375921;3112805.9899773872;5802595.125106445;0.0;-2380167.177234157;-3131928.5777296983;28258223.96119824
314;Heerlen;26547127.859917436;37832031.37949474;39812726.56861585;61127988.1338008;31439776.174854513;13998568.157934511;18547366.397256695;33794480.95634694;22971676.92708447;0.0;-14592887.042536711;-19041583.52221701;252437461.12476948
315;Horst aan de Maas;9666431.254627367;4847181.726757328;11276254.99018502;15344613.155908423;15206723.795092389;5525851.139234498;5414342.489075761;11146992.119645186;16282727.012019794;0.0;-7309843.476266873;-11615076.447766468;75786241.45042537
316;Kerkrade;12461143.114458572;15624901.339845264;19926289.586150352;29604975.10925541;16454424.669032559;6772636.983246915;6376717.561799336;15282967.468164813;12436488.417159738;0.0;-7641324.887170191;-8434237.926348675;118865077.25814398
317;Landgraaf;9487913.258869411;10481482.846162912;14020806.401249;19839741.245737694;13191380.538116883;4754925.255857058;4913956.259408847;11718762.751744375;8779092.998856893;0.0;-6226792.03637417;-6357384.691624027;84603946.5903192
318;Leudal;7612583.765384742;4547115.704083617;9739055.030007353;11894215.420509448;12599948.747055583;4618146.021177305;5206527.583509303;8364621.239645187;13306643.338526322;0.0;-6053597.60461302;-8203342.479503979;63631952.34419246
319;Maasgouw;5163231.33444224;3292533.4912655903;7446875.507824188;8040777.843334193;8628544.384398881;3243288.3523525074;2243338.7851833906;6331063.95090901;7890868.72271074;0.0;-4071074.1204901873;-6001862.886529613;42207609.98710397
320;Maastricht;38100321.27201188;35614332.11343682;47988078.699632555;59684995.62841671;44830326.64624224;20457701.53092192;16829979.890406102;49708047.685428195;37792926.46824461;0.0;-20557877.433336847;-33152407.551752575;297296607.93589896
321;Meerssen;4034689.8773121536;2585232.8204426677;5961707.903010287;6688207.214171117;6505480.657376767;2271612.2519409573;2163718.1057076533;4569768.885452421;4810195.071008052;0.0;-3115489.76050813;-3696124.440393096;32779018.735069364
322;Mook en Middelaar;1683594.9588136778;918151.304235874;1995018.944441478;2104472.2758719013;2802239.1036437387;919128.3407150025;760161.4289251682;1810455.4730336491;2133243.0800105226;0.0;-1347198.0725567203;-1798337.7261813052;11980935.146728378
323;Nederweert;3874429.817160141;1902042.1757239476;5002566.399468752;6467192.497580511;6048270.662277084;2042560.7010957738;1896016.9469575451;4434019.228948214;7797122.106318901;0.0;-2931072.867917141;-4231111.553395478;32302055.029628232
324;Peel en Maas;10044446.18902673;5592780.739255527;12269681.791528998;16441112.504246462;15616150.758274183;5223925.371466377;5375515.630693982;11594864.677573329;15768234.97446936;0.0;-7583705.0762840975;-10320664.454265112;80022390.46622992
325;Roerdalen;4371767.843725056;3079992.900017637;6380506.743994614;8093992.757901952;7263378.426594207;2681924.6724341367;2170947.004090246;4955505.584888852;6720438.205642356;0.0;-3467573.603806685;-3964942.673999024;38285963.292690374
326;Roermond;17611354.84050669;17574251.98831146;21233012.312564872;33152755.369339574;21246643.49465754;9384964.92671944;11390333.797529185;21956961.71784969;18427929.98688902;0.0;-10046784.482582284;-16049523.710976638;145881997.65964365
327;Simpelveld;2186278.299231175;1684347.5468836823;3697781.17296528;4948369.365454494;3699449.9062643386;1366492.617614382;1003382.6096588419;2409407.8450310472;2507743.6547154086;0.0;-1741324.2775741697;-1757195.351274563;20004749.81480006
328;Sittard-Geleen;25924603.5209673;25543102.429723807;36437502.18382416;49619034.61203092;32931219.699208055;12941529.547288388;13879663.825519364;33838166.57794293;27395347.20386194;0.0;-15449144.227359122;-24742512.54482358;218318658.52754158
329;Stein;5782853.348767346;3557205.5178057663;8987831.383418562;11554522.703737408;8696484.527562061;3001377.447198402;2990801.8606814514;6961394.794079326;5719086.672842046;0.0;-4149296.363771518;-4790189.551138235;48312108.04882983
330;Vaals;2412020.5945588257;2910430.616807498;4205934.821076202;4896923.78364492;3761318.934742733;1574908.9595530245;1007965.8240274184;2570044.4070408167;3028970.9185057324;0.0;-1706819.3915261026;-1955430.6180318375;22706285.41398708
331;Valkenburg aan de Geul;3564866.50706262;3262027.819491496;6208888.619025843;6785158.7439057175;5935375.937584732;2397269.324030379;2262354.985688529;4169992.579707047;4661762.723919827;0.0;-2750843.459968241;-3835852.884111262;32661023.133553397
332;Venlo;30120128.336308222;28525474.7191523;38736860.09620014;57137649.75457626;36492705.933235645;15411047.228270495;18531122.468395427;37861148.84254653;32963052.278061878;0.0;-17307383.12884998;-28027408.190348946;250444565.05844584
333;Venray;11582772.576703895;9136435.787660709;13669016.029385354;18819582.298836403;15543071.529849997;5886109.983289823;6133310.108280013;13873602.434428262;16931340.566564836;0.0;-7475165.433254322;-12058546.664817467;92041581.42993508
334;Voerendaal;2584521.786164739;1500771.3738897527;3790636.970939262;4590029.541355618;4344755.36596358;1591841.822746337;1221807.6915954875;2792719.217484808;3371880.0634804247;0.0;-2077830.6717055268;-2359280.9326301813;21351866.509218782
335;Weert;13839735.885622185;9817977.953472214;17819215.40256386;22503183.228792027;17922054.607389838;7124395.897754347;7954977.147900923;17103255.28430305;16223470.120463612;0.0;-8521031.995933501;-12917903.495410062;108869393.39125732
336;Almere;72765186.35308953;52615011.74303813;43367144.413532436;89823874.09067515;76688677.95515355;40166861.76228652;45479560.41833316;78719515.39679268;49209183.01538466;0.0;-37323064.8448635;-48198929.74733534;463313241.69695604
337;Dronten;10756526.068134278;6710656.482408257;9321423.077509157;15920902.846112447;15177312.950336251;5555696.665675223;7429524.837153786;12276395.229232853;15611039.918049753;0.0;-7301803.502770502;-10897383.389780851;80560332.45966344
338;Lelystad;24739392.837912522;21672756.10701951;20122793.95660206;39375112.59247748;28742009.170888595;13148481.469361452;17602029.232352152;27771498.498123553;22931248.874269497;0.0;-13907981.791923342;-19115940.545432873;183081507.41523817
339;Noordoostpolder;12224448.492964566;9624324.429848563;11199347.065137353;21419082.729742456;17086547.278093383;6189941.631730862;10433823.639522579;14334103.105940659;19827966.19765442;0.0;-8329580.1254972285;-12669192.070217973;101340869.30861366
340;Urk;5285770.606944443;1989864.4621006278;3753812.6381493118;9020144.651084933;7250123.09735934;2056803.6575126844;4748226.013035127;6662546.904218749;5369094.376797225;0.0;-3656345.4830775;-4285784.737123739;38194274.62807025
341;Zeewolde;5533475.977053454;3066031.059085239;3414588.911916514;7850978.4130954845;8237113.878308505;2998589.0981979044;3554358.063162283;6409910.989473409;9173491.08012624;0.0;-3968396.9576168703;-6810125.831590392;39460034.97135837
