;Gemeenten;Sociale basisvoorzieningen;Participatie;Individuele voorzieningen Wmo;Individuele voorzieningen Jeugd;Bestuur en ondersteuning;Orde en veiligheid;Onderwijs;Sport, cultuur en recreatie;Infrastructuur, ruimte en milieu;Overig;Overige eigen middelen;Onroerendezaakbelasting;Totaal
244;Sluis;5750766.743856836;3216744.9785930077;9905738.127818674;9311240.092977773;9433904.645815913;4546210.966847291;3467958.9416198246;6785907.1840330055;14075117.086340675;0.0;-4017859.14854847;-9449633.777157206;53026068.74603217
245;Terneuzen;14929108.713862825;11915439.616788829;22928717.30451648;27827896.557009447;20283422.118709274;8341216.55326908;9370622.105244981;17456642.078677244;20410366.50304661;0.0;-9568579.289404815;-15179018.02077123;128715752.72587821
246;Tholen;5921770.752810747;4034829.1609381298;7285298.621656369;11579755.36667384;9657130.056689886;3725435.158411752;4114430.6233737115;7008061.863163363;11744781.113646252;0.0;-4660195.938584051;-5781251.734319511;54630011.0547292
247;Veere;4764695.293692746;2108240.7766240067;6565517.9424179215;5861920.12723707;8639424.636265568;3861204.803772142;2458395.963160753;5505639.854428976;10433662.330908615;0.0;-3829896.2348466995;-9269052.487461517;37099737.391091555
248;Vlissingen;13931798.804320076;15585767.240658203;18887758.918326862;25345586.678607065;16996818.485167786;7559655.901329018;6371462.218551722;17224062.855343863;15559064.476706287;0.0;-7877607.295075138;-11774244.923081141;117810046.43603116
249;Alphen-Chaam;2207880.7087942325;936145.8953234422;2543952.4778908333;2769649.6205308517;3770507.5547428383;1307240.5505323734;1246047.0210131835;2347073.028012666;5164466.248107822;0.0;-1814545.026990685;-3115858.40898633;17362551.946709212
250;Altena;12372379.569935448;7363777.269311214;13901442.31386657;21387989.92417307;20638481.68693184;7319325.778676694;7949681.134007672;13799553.158557756;19914044.8359176;0.0;-10114418.037361363;-13937729.165617505;100594465.85623999
251;Asten;4052397.3014175016;2403000.034991372;5106573.504837887;7242829.716610949;6193644.0409602;2251351.6352902935;2344261.1883847853;4731102.423143583;6287871.690515048;0.0;-3002894.1239470346;-4724965.795989551;32885149.956689436
252;Baarle-Nassau;1512404.8300036476;1078190.009915818;2409386.852542089;2384256.496233266;2651391.001800717;978584.1406222356;1027971.8385670437;1619050.8992666672;4024592.236706671;0.0;-1228093.7940200053;-2261455.686689697;14196271.470689498
253;Bergeijk;4191104.3573577097;2036362.7110656505;5117648.225779292;6077872.897932977;6980634.586605934;2677927.450411969;2091831.4824558066;4678528.904507597;7939024.573159286;0.0;-3331612.2772257566;-5682845.839110246;32776459.57255992
254;Bergen op Zoom;21367530.893378515;17981421.32188821;24170151.168725017;33627860.833906345;25494696.390351858;11306584.021632824;13557771.375024822;26245982.739030115;21614358.530255765;0.0;-12095925.50484284;-17733378.641591232;165536957.6767309
255;Bernheze;7117871.692567132;4134148.3820818905;7793039.170363223;11038603.685775883;11594610.989561457;3911060.08252412;3849731.574731244;8022021.714690008;10067204.154105451;0.0;-5645309.049787861;-8202441.031561599;53680509.513711885
256;Best;8055332.855363787;4499626.634061274;7141162.718043379;10576926.733111674;11235463.887154996;4144429.3983580014;4142267.7322976487;9147563.428041426;8416745.59123856;0.0;-5418989.900430261;-8739966.087904824;53200534.12263628
257;Bladel;4642330.371109403;2651749.281004989;5768023.008180431;6652123.9114520345;7624217.131533748;2795563.0301160975;3579400.4834778626;5155494.158049314;8580596.976701602;0.0;-3642106.8783914936;-6824132.238085076;36983239.959737726
258;Boekel;2445777.6878057984;1418645.2934242086;2375259.928718606;3446457.831918343;4024949.742323617;1374341.5721600202;1218889.2924355115;2754914.2931939643;4328005.6484238645;0.0;-1959986.3225308056;-2954260.422719324;18472985.251082122
259;Boxtel;8536465.90841197;6633217.440504234;10321840.051913051;14261693.376513118;12267489.508975986;4749689.812523816;5709099.0008573;9633815.936240857;9338864.316573314;0.0;-5897314.730037267;-8310415.791613784;67244402.3859093
260;Breda;59458311.460084744;44381740.41944022;60623457.13353452;83661998.17957714;69190774.20840484;30540167.100553084;32811705.29902165;76994301.38601853;53870166.73820583;0.0;-32642372.039864022;-55532750.864522256;423357276.1346234
261;Cranendonck;4735733.229070214;2839814.551560036;6628678.998687729;7729824.126868544;7494663.0402881205;2828549.516452815;2901774.060035733;5210822.6035463;7901656.745085207;0.0;-3617114.578203601;-5443381.06267845;39210997.97138189
262;Deurne;8084190.547785137;5243353.931793689;10188334.825073598;14480106.679364199;11955431.161253521;4223384.09672165;5644132.265432614;9857771.026631456;12123756.568216452;0.0;-5758642.182572055;-8900367.083878292;67141410.16067249
263;Dongen;6560244.053321729;4089883.420318865;7375281.762039842;10078531.88167194;9748970.52914718;3518048.2862650757;3528783.7343776803;7379999.047816154;7197702.708536863;0.0;-4702544.001216794;-6285778.004614422;48489093.71806229
264;Drimmelen;6107476.663727815;2947264.1400658013;7326301.402999617;9807535.88175741;10143457.776058642;3679890.652714746;3261324.3724678205;6639635.997127065;8752692.491333757;0.0;-4892936.721523431;-6844803.269070447;46927809.0212418
265;Eersel;4505245.074449909;2081216.5995680364;5143085.852045816;5945627.189148432;7278521.099924088;2628786.09585326;2941537.02864347;5027658.841173014;7540239.139142099;0.0;-3505690.5802845834;-5976132.922442988;33610077.33706807
266;Eindhoven;93389081.34536971;69384352.62376887;91258214.01041523;124883686.06787395;91733461.7731345;48950981.61360297;45120279.46265917;116401943.02088544;74178614.21381342;0.0;-42767550.65055955;-78464944.45347835;634067790.4400656
267;Etten-Leur;12474007.183007555;8185805.5528621245;13225348.974056564;18606990.31082846;16393409.898839694;6377950.607409896;7124070.322804917;14647245.141774757;13354537.056900628;0.0;-7851226.535197077;-12215469.40286313;90322617.3890961
268;Geertruidenberg;5178035.733346994;3970733.7853222215;6222578.978159165;9056872.86280825;8013397.605469778;2918347.402728099;3099572.4666894483;6307533.9031101735;6992522.675177215;0.0;-3828681.3306854377;-6456857.08104808;41474029.33833011
269;Geldrop-Mierlo;10241628.060741078;7430946.585459704;11548682.497122021;15900981.616342848;14808513.77899004;5667607.5991286;5419337.59362826;11191132.611105064;10010010.259755276;0.0;-7069522.966992371;-9760732.10530009;75388537.71177636
270;Gemert-Bakel;7210018.193629874;5007622.7688944265;7844840.856324343;13129923.606162209;11281240.700176712;3996161.7174206283;4938624.806145658;8548258.41676388;11710521.138962256;0.0;-5455784.117431701;-7989469.321843483;60221919.96285806
271;Gilze en Rijen;6584594.80615646;4436018.619872064;6594309.425965461;10596399.065327415;9843944.634359889;3904694.6740889354;3579196.5384885287;6721007.510662386;9025392.768613078;0.0;-4745586.2928357925;-7697250.176333171;48842688.88852812
272;Goirle;5534243.3698108075;3697133.419449711;5483160.370368623;8209308.984912984;8753918.487417739;3048019.2440737924;4586515.195365385;6008622.027485166;6239131.5007906845;0.0;-4222136.47949805;-5857335.842712784;41480556.174786925
273;Halderberge;7177402.164392528;5368119.065122802;9277295.494833797;12325905.848070525;11239177.781835938;4384912.3911732845;4465131.831004038;7936162.117069982;10152376.521775782;0.0;-5412047.59510879;-8981485.655988388;57932911.67692299
274;Heeze-Leende;3636733.3259994476;1486216.1277055978;4214508.764914605;4151168.706368002;6051551.065265242;2123665.585646359;3509328.119178119;3996729.7256879136;5890182.57239756;0.0;-2916983.097955601;-4847851.258081499;27295238.50347394
275;Helmond;29941724.86853106;27151750.502972126;31806847.0812252;51612590.65255712;34839156.40586728;14964685.21540237;18152457.06055871;38203745.079165734;25242700.271646008;0.0;-16639664.27333392;-23340988.657587774;231934860.70089737
276;Heusden;11745960.788933408;6701176.601632167;12972825.376337374;18751340.045818303;16533343.658194596;5943918.291193098;5865481.6403695615;14764300.636285197;12818681.88710153;0.0;-7988163.505043679;-11386936.685459983;86721876.96993674
277;Hilvarenbeek;3414076.9586723223;1591906.651650238;3935936.9414218822;4375519.321607812;5822748.7854784;1960293.3476920412;1742779.9081284166;3719569.037871027;6710823.692234909;0.0;-2770153.3410076546;-4869128.4651263235;25634360.50392069
278;Laarbeek;5017780.760826402;3102845.958306229;6254069.006676697;8723306.184262551;8306080.09958721;2935360.60573421;2791375.8352669575;5550846.337536227;7458396.424068117;0.0;-4030008.1815728024;-6036028.193642609;40073998.260468945
279;Land van Cuijk;21389220.091483574;13899906.682228273;26066871.684440684;36221040.44490798;33010138.514343757;12205943.621309366;14046952.39135024;24469864.72309205;32174923.054123018;0.0;-15919052.991614632;-23923735.07199444;173641965.49632078
280;Loon op Zand;5442547.207989233;3157651.467282818;6562597.379919715;9089846.833702609;8653500.198466817;3077290.0388650806;2789785.5927540837;5962719.98635449;6663508.188959913;0.0;-4139349.4890977386;-6726576.847115471;40533492.51558138
281;Maashorst;15346452.683935735;9939941.637263954;18531034.40409263;25266324.552071214;21435313.47619462;8159235.03463709;8867339.478104195;18482626.157979067;20037440.600359567;0.0;-10278429.99778994;-17284094.67564563;118503112.07204205
282;Meierijstad;20926173.44112531;12506805.590046808;22857535.779723432;32728804.63804534;30293517.071214862;11141172.48802889;12700697.09798749;24271243.829976633;28007529.403279196;0.0;-14631602.488727817;-25703363.31400963;155098421.1734354
283;Moerdijk;8582659.49893598;6068722.53921681;10532820.456094792;14707335.865203526;13723469.906386549;5268248.259364255;5367398.262154631;10075241.372768747;17686882.10338045;0.0;-6610983.7064350825;-11281004.630007314;74120744.18255723
284;Nuenen, Gerwen en Nederwetten;5677107.717036154;3204795.653931105;6548064.847168841;6030680.653323447;8737259.135189552;3015338.3225100776;2673643.7783539034;6360246.252623748;6552517.322466798;0.0;-4205474.946039456;-6514409.47216247;38079754.13493587
285;Oirschot;4215393.0254585855;1892625.8544853872;4709649.073483104;5465367.674553346;6926870.427790981;2326275.4933621297;2464646.268207464;4912933.534324756;7880837.541993446;0.0;-3346191.1168549554;-6508306.814613476;30940085.531011734
286;Oisterwijk;7554392.995120011;4030865.302131524;9173978.344820965;10251809.600332137;11940734.190970453;4398334.7496567;4556130.028605862;8849988.322477683;9913894.296083624;0.0;-5719071.042754963;-9540668.448428454;55410359.11330648
287;Oosterhout;15981480.225049037;10417904.856727155;18721733.371286217;25479215.013126567;21108527.963378344;8611407.060403198;9645351.52732847;19054031.241000917;17469307.74753343;0.0;-10053152.19362938;-16768776.780973122;119666956.17793466
288;Oss;26288825.01581706;22388521.172932126;29885818.9769364;45302445.64235755;34251308.11894273;13813887.348642642;17077876.02753205;32072708.97815285;30621311.14899939;0.0;-16424452.811803611;-23988774.433339108;211289344.43747
289;Reusel-De Mierden;2959387.5939715356;1455920.5154939385;2837349.751952898;4285813.138254464;4882608.617712209;1766484.160848522;1619227.9112321339;3296210.258504422;5840770.681314271;0.0;-2356391.949687976;-3554202.8558910647;23033166.029185627
290;Roosendaal;22819334.05122148;19533590.156521987;27529978.16218531;37941326.81810013;28339208.692326616;12455152.915517995;13787348.185567321;27221075.212341283;24234275.054020435;0.0;-13460956.270427102;-19736424.66166578;180663796.97730592
291;Rucphen;5519185.425993512;3954147.705541113;7195358.89839165;10418538.941750297;8583971.088133607;2938194.3793016905;2850092.5070015965;6501118.311143793;7008140.052594403;0.0;-4151498.5238397284;-5603654.821573696;45213562.224936135
292;'s-Hertogenbosch;50734888.67660724;39404451.25088925;51589562.22793776;73265929.02293351;59132468.304807924;26069141.31443821;26777806.1315318;67133603.71009336;46103952.03978276;0.0;-27900604.01675858;-51353515.490059644;360957491.00454676
293;Sint-Michielsgestel;6501934.468728495;3356463.7565776994;6746339.030781217;8855538.41217144;10741291.415728712;3635650.1387887727;4185543.2021512967;7198753.2064772295;7816441.950389629;0.0;-5223043.334492322;-6986345.932997507;46828542.29996566
294;Someren;4569271.342287727;2688129.689859666;5348535.323472865;7713457.779395483;7227560.3781638965;2599797.4051538506;2636151.089403485;5228628.447510655;7771181.232529242;0.0;-3503781.4454194084;-5484544.725450649;36794363.902197875
295;Son en Breugel;4095083.1811246225;2119328.6209912803;4256430.18872509;4974051.890818632;6417050.29971031;2087158.6049891468;2269256.8263146337;4651009.485503146;5677269.702459848;0.0;-3116921.48743514;-6016856.480359574;27412848.56588003
296;Steenbergen;5508202.429663785;4058651.3516922174;7328013.229569447;10760211.799121149;8823277.821174026;3292510.026442812;3261304.2960219337;6401700.100264127;8929543.419215651;0.0;-4247996.565918762;-6296858.109651031;47818525.68268213
297;Tilburg;77903793.37722638;70694064.47662796;78591829.23483118;116852525.8266447;85054898.07273504;41099734.58043735;40249601.68950835;97558983.35525082;71720677.56074202;0.0;-39889791.57792791;-67615303.25905128;572220678.7022855
298;Valkenswaard;8205641.021150415;6157562.428936201;11993580.476075318;14766304.20282195;11625676.407856535;4414604.6459307335;4633010.804425602;9695186.201326728;9234686.238336265;0.0;-5504206.695717782;-8340371.440022985;66881628.87182487
299;Veldhoven;12799799.530676229;6865529.021665398;13073053.65986396;17667322.895244814;16973513.276412632;6597123.01777565;6588797.9151912825;14739638.190117545;12030557.066479279;0.0;-8127183.16700202;-15727943.372301865;83480158.93552351
300;Vught;7747557.113147456;4475293.73765926;8056278.053859808;10291140.427855078;11748424.838560803;4284294.620095651;6175002.619365258;8879608.907915942;8455332.700566376;0.0;-5615630.695354457;-10168339.74141618;54328935.49493816
301;Waalre;4166312.3011981896;1909865.8689837665;4204604.318061382;4643001.574190962;6490887.928588884;2235562.02509391;1854180.180491189;4518684.697123491;3909300.2834542277;0.0;-3121954.6596090943;-4729937.334322701;26080495.540316336
302;Waalwijk;13388935.282640755;9365932.97784136;16566943.898043547;24448080.96111498;18205526.65046724;7130073.514107978;8362594.91404206;16004017.232962335;15936780.21812786;0.0;-8730295.933431296;-14941854.474655183;105736662.60801819
303;Woensdrecht;5084687.240468378;3081668.643065553;7441423.175449033;8948960.599542966;8082177.543242323;2952031.0892579095;2821104.9631782677;5670320.325287259;7193087.362038833;0.0;-3854367.859859586;-6116086.858044516;41304979.13776013
304;Zundert;4988265.779364137;2765108.851380823;6284643.381336304;8221473.07362385;8128408.565753671;2753688.1406846056;2957976.7240154454;5605686.485800564;7733696.331743664;0.0;-3914245.242183744;-6643869.648676125;38880807.54541291
305;Beek;3740887.6229988947;2781226.885188168;5383059.649952501;6614834.099201981;5908147.915682147;2198575.413962645;1610010.5826508643;4162274.583726828;4456618.490668145;0.0;-2814236.979541351;-4369370.620262743;29672006.666023087
306;Beekdaelen;7692482.583726314;5508426.056554891;11451880.858215664;14747418.607675552;13014472.579559397;4701625.693817815;3724976.324731946;8484058.27307497;9936449.820082886;0.0;-6230024.706857588;-6943198.409707071;66088520.44549938
307;Beesel;3281664.898425571;2555478.8671425674;4710779.624909414;6830758.273450155;4903680.892288278;1769557.9951503263;1789814.692747474;3827461.229279334;3839000.898806827;0.0;-2324630.903142833;-2666373.0208325787;28517172.277242225
308;Bergen (L.);2821989.8935148614;1997160.9048678675;3940512.074261565;5497178.267744515;4739832.478197638;1847505.0868482261;1628664.7071460327;3051617.253175939;5511330.824513908;0.0;-2282977.0729316603;-2885674.331686639;25867122.3776991
309;Brunssum;7407882.207588904;8361761.950313163;11962145.003022859;17434955.604336355;10380088.767617026;4161205.791610514;3490813.5871860543;8855947.772190968;7473128.384749724;0.0;-4819695.402013679;-5290350.536773194;69417825.41557714
310;Echt-Susteren;7635625.768073208;5311112.010962013;11467880.156487297;14598239.957133332;11765674.081446173;4476685.922551163;4239660.50852913;9703711.509511532;11798570.307946222;0.0;-5560960.04073316;-7971009.029316223;67465145.46102944
311;Eijsden-Margraten;5643358.724110304;2862733.8585428447;7284916.019204529;7747036.356955964;9415806.74217135;3242472.441139781;2738656.3439481207;6145670.604151547;9282548.416630883;0.0;-4518399.35381006;-6127066.723583;43717711.334338255
312;Gennep;4057145.054739474;2976423.6320033013;5058649.656918497;6434081.993537808;6542095.045342896;2404384.8922428205;2544987.5677289315;4765421.809538412;6082710.264179988;0.0;-3087416.6902483;-4574144.089773649;33204320.003677588
313;Gulpen-Wittem;3027801.9175141286;2162065.946274637;5478703.139246571;5977901.462964159;5192978.521956977;2043218.821139445;2346792.1367586646;3186808.0323658716;6022322.710444168;0.0;-2439178.9400882875;-3253271.1851614206;29746122.630181935
314;Heerlen;27591097.09282256;39615521.6536024;42279342.79450052;64169872.902360916;32787131.285981074;14921878.082078468;19772440.842711106;35099273.153339125;24117815.817644123;0.0;-15179523.928796103;-20211549.14347628;264963098.671542
315;Horst aan de Maas;9998116.797453288;5387847.972582699;12292422.05520009;16436992.737024365;15879337.280707799;5862344.614630739;5592600.22836605;11583900.84622478;17428118.91922197;0.0;-7622130.463023826;-12588662.16558186;80250840.60280131
316;Kerkrade;12761851.022100272;16074997.197872907;21012188.45861976;31468368.47522143;16959731.52870268;7125455.518253871;6656055.514353323;15693441.439875975;12980787.219017746;0.0;-7864069.798925323;-8935468.207233451;123933234.6574321
317;Landgraaf;9773674.490923636;10742652.574924748;15034446.30517442;20678213.68899053;13684702.175993208;5040426.051911851;5124944.613877032;12102374.858738827;9213474.289732145;0.0;-6441070.785882075;-6639943.610515601;88313829.18210691
318;Leudal;7809704.1025096085;4722455.911103556;10692226.633768156;12923014.925538769;13044498.949661233;4895743.462244378;5402542.4500929825;8617837.802905437;14062890.337165806;0.0;-6249116.046921048;-8708190.636032902;67213568.08156104
319;Maasgouw;5336626.2920090435;3490679.476895214;8060000.974219087;8645167.426558523;9003034.981363503;3448264.8671732387;2376650.318604822;6575833.933200982;8285154.45355962;0.0;-4235847.531176773;-6533706.983907488;44451831.22272103
320;Maastricht;40471495.54222535;36770526.621593095;51573419.26123377;62086267.88185923;47627645.38122608;22264347.138614867;17891715.548632745;52525948.01553681;40594552.43510792;0.0;-21744167.7387509;-34806501.43145464;315255054.9722037
321;Meerssen;4145992.721574745;2726336.6751262806;6439023.23533504;7217228.967948381;6748086.036168193;2409350.9125310853;2265611.1146136834;4713954.299526078;4975758.976630369;0.0;-3224006.5456017735;-3798962.118209234;34618351.92580329
322;Mook en Middelaar;1756598.1447586517;994739.5606785215;2231750.7731204717;2150952.8657239745;2952406.404484203;980923.4262465332;796337.3072897028;1899477.7487246508;2224867.424962795;0.0;-1415015.3621812034;-1908858.4588258953;12664173.580090877
323;Nederweert;3985736.3966466156;2085637.2011906258;5646218.102295419;7001138.053655486;6278011.409103556;2171464.9462993285;1993760.7481434783;4583771.001968345;8091997.774986371;0.0;-3035870.0746534397;-4506010.432002092;34295834.05673892
324;Peel en Maas;10391491.060678424;6180386.305926537;13402065.853289273;17972521.40087808;16325256.847325683;5593612.810463794;5656793.908156736;12065525.308214787;16367946.476192083;0.0;-7902773.150791937;-10928703.347760981;85124069.980855
325;Roerdalen;4515313.261196973;3474718.6400878136;6975913.94343505;8679171.1865338;7576942.220525266;2847273.06027049;2295943.8570258394;5149351.139642054;6994415.6848157;0.0;-3611040.0625502635;-4161257.0500395205;40736718.056314774
326;Roermond;18451060.338934056;17988937.708773863;22831174.17103463;34445007.47426938;22327010.86553973;10026835.402851589;12189790.866061524;23045709.821170308;19442372.209155984;0.0;-10542411.153817113;-17194116.572374605;153011268.7060643
327;Simpelveld;2219836.082942533;1743087.6265586403;3875567.0820929552;5059569.701914579;3794585.13295822;1428210.997403475;1032922.3778348767;2456270.2084469083;2603977.6574154673;0.0;-1779833.5021009836;-1863055.605464066;20571120.737866744
328;Sittard-Geleen;26954194.62144759;26415509.03515718;39146601.27211512;52344247.09690554;34352493.91796279;13843935.132697798;14288832.48747793;35179727.27114133;28551576.319085486;0.0;-16080114.47369865;-25826871.407209184;229169974.4152976
329;Stein;5957690.565194326;3833197.644096984;9865379.687518025;12199712.260073813;9022282.641371924;3184097.3184270374;3138938.6188704353;7189755.269139861;5979778.501909322;0.0;-4294510.011057326;-5017062.575071096;51059221.44478913
330;Vaals;2469254.471410474;2895017.2529191817;4401662.9800467305;5394350.187336626;3887715.1680334546;1673215.914287594;1067127.4564911984;2634377.613439101;3181090.1144055054;0.0;-1756576.7795317022;-2029664.2079034445;23817551.5431915
331;Valkenburg aan de Geul;3677355.824272622;3234164.822840619;6629650.986264536;6944316.643870423;6178219.038574311;2537343.70429381;2235663.991119725;4317104.288523085;4855914.173633857;0.0;-2851725.4272467038;-4041297.081158405;33716687.92193325
332;Venlo;31286987.8618803;29255982.91878926;41315864.9356848;59340328.68041471;38099820.74437474;16500420.187732138;19228760.15175064;39376756.762379006;34800157.22074472;0.0;-18013372.918422952;-29447617.682524893;261743913.18304592
333;Venray;11932665.852162767;9559347.427605635;14817222.236555804;20388995.887391582;16155486.067602295;6254964.538900579;6486105.756527375;14361845.229764163;17896903.914410163;0.0;-7751430.896845043;-12819442.34810062;97282605.14522056
334;Voerendaal;2655340.1757332957;1621111.701737092;4180177.755010783;5093625.645918852;4503712.66878145;1691276.1476025663;1302211.8894279972;2884261.3528277045;3503771.324161189;0.0;-2147775.678986012;-2442257.8375326595;22845438.874653537
335;Weert;14352733.666478017;10397873.233439323;19519312.951091196;24594881.766242843;18704799.72500029;7631415.854809856;8355280.6537484005;17795224.66854806;17171409.585280348;0.0;-8865150.212883815;-13958731.279888798;115698979.07363807
336;Almere;76534285.13577735;52487072.77700647;45845436.87755848;92019184.88287702;80923533.11602533;43071659.33566437;47877945.23268939;82767186.3514303;52595864.328317955;0.0;-39310803.32888903;-52891546.51856963;481919590.5253844
337;Dronten;11331929.986244977;6972335.791385682;10498798.339676537;17116087.806443736;16025248.5764454;6020092.265059008;7885977.473956393;12957002.311709158;16348589.435492242;0.0;-7697975.1463850085;-12008068.285222542;85449972.8455477
338;Lelystad;25961351.01646926;22095713.75095037;22136471.178834833;41164979.978117354;30226301.644645993;14141395.673695587;18544864.867413968;29144891.466421727;24286556.414017364;0.0;-14592725.57961464;-21554701.809771094;191554984.7681311
339;Noordoostpolder;12702425.696967978;10046483.651561785;12322903.047253456;22725726.057374537;17881268.607765287;6732977.980614256;10878816.360992592;14970738.338007847;20938389.969569284;0.0;-8683956.045539295;-13650616.617030399;106865095.10364401
340;Urk;5473539.3275764985;2191557.599773632;4048250.7247395357;9626010.4062125;7563746.211164683;2193060.139820709;4907367.1257532155;6930784.346784512;5732432.6774078775;0.0;-3810978.4520298024;-4662656.465987829;40193093.06045963
341;Zeewolde;5791945.146515543;3310551.2045896174;3796247.6427853266;8781566.137612214;8663385.809426168;3290334.151145747;3754469.7654020647;6696045.274457737;9773746.273255693;0.0;-4147853.8130736006;-7517630.008847434;42192783.61302661
